solution_id,source_id,teff,azero,logg,mh,ag,mg,distancepc,abp,arp,ebpminrp,log_pos,log_lik,radius
8013174454444875809,4421573379883544704,4198.377,1.0779139,1.0695643,-0.31305605,0.7780985,-3.7246995,7523.481,1.0323765,0.62414837,0.40822816,-1338.3661,-1021.9357,108.129486
8013174454444875809,4421573379883544704,4171.2637,1.030419,1.0536976,-0.28139672,0.74260044,-3.7228296,7635.073,0.98560697,0.5964651,0.38914186,-1337.0505,-1024.3905,110.13266
8013174454444875809,4421573379883544704,4176.7515,1.044416,1.0590917,-0.2838792,0.75283086,-3.718782,7586.0317,0.9991623,0.6045817,0.3945806,-1337.9885,-1024.5371,109.461784
8013174454444875809,4421573379883544704,4191.1943,1.0666109,1.073838,-0.29326084,0.76955837,-3.7050433,7479.0967,1.0210882,0.6175611,0.40352714,-1340.1266,-1026.2621,107.61073
8013174454444875809,4421573379883544704,4181.6753,1.0507894,1.0663757,-0.28372887,0.75768715,-3.708251,7532.718,1.0054786,0.6083267,0.39715195,-1339.6821,-1026.6578,108.54432
8013174454444875809,4421573379883544704,4175.399,1.04126,1.0576627,-0.2833875,0.75051415,-3.7200272,7598.373,0.9960988,0.6027491,0.3933497,-1337.4095,-1024.1024,109.639145
8013174454444875809,4421573379883544704,4187.384,1.0630996,1.069111,-0.29314688,0.7667908,-3.7105782,7509.1626,1.0175391,0.6154756,0.40206355,-1338.7021,-1024.5278,108.19433
8013174454444875809,4421573379883544704,4193.2656,1.0713643,1.0660572,-0.31332728,0.77310574,-3.72781,7545.677,1.0258977,0.6202959,0.40560186,-1334.8203,-1018.597,108.593315
8013174454444875809,4421573379883544704,4171.016,1.0298263,1.0519971,-0.28339937,0.74216974,-3.7267747,7649.8965,0.98504883,0.5961184,0.38893044,-1336.1604,-1023.22345,110.34829
8013174454444875809,4421573379883544704,4175.656,1.038709,1.0595188,-0.28024626,0.7487414,-3.7159557,7589.289,0.9936768,0.60129726,0.39237952,-1339.4943,-1026.7878,109.410904
