g_id,designation,source_id,dist50,av50,ag50,teff50,logg50,met50,mass50,fidelity
4421476347978254208,Gaia DR3 4421476347978254208,4421476347978254208,2.0987852,0.10748979,0.09281443,5769.146,3.975642,-0.36410075,0.941317,1
4421476352275044480,Gaia DR3 4421476352275044480,4421476352275044480,4.5580344,0.21964115,0.18956482,5886.0547,3.8920805,-1.5899166,0.7861488,1
4421476416697339520,Gaia DR3 4421476416697339520,4421476416697339520,0.50801206,0.22811784,0.19696578,5912.785,4.443188,-0.5111879,0.8144104,1
4421476416697735168,Gaia DR3 4421476416697735168,4421476416697735168,2.9538186,0.36258584,0.3077067,5421.524,4.606425,-0.73582643,0.69825876,0.95166016
4421476519777004800,Gaia DR3 4421476519777004800,4421476519777004800,5.159753,-0.0051318267,-0.0044673556,5941.445,4.33723,-0.76900345,0.80898803,0.9995117
4421476524073735168,Gaia DR3 4421476524073735168,4421476524073735168,3.2993686,0.25279272,0.21379589,5169.6265,3.590341,-0.4076337,0.8950571,0.99902344
4421476524073740032,Gaia DR3 4421476524073740032,4421476524073740032,1.3537143,0.505798,0.42379877,5115.64,4.6148,-0.55890226,0.67390436,1
4421476554136681856,Gaia DR3 4421476554136681856,4421476554136681856,3.1159937,0.2999352,0.254878,5398.3574,4.5661674,-0.3806655,0.76453525,0.9824219
4421476695872397952,Gaia DR3 4421476695872397952,4421476695872397952,5.71542,0.33501247,0.28725138,5775.7275,3.82818,-1.4853427,0.78693795,0.99902344
4421476695872401920,Gaia DR3 4421476695872401920,4421476695872401920,0.5733118,0.17131622,0.14650859,5484.302,4.537384,-0.36378038,0.7770513,1
4421476725935853440,Gaia DR3 4421476725935853440,4421476725935853440,0.2014641,0.048107572,0.038660932,3226.0051,5.0017443,-0.19776055,0.2451671,1
4421476730232140800,Gaia DR3 4421476730232140800,4421476730232140800,15.852172,0.43373084,0.37717724,6445.6123,2.781392,-1.8643502,0.7928516,1
4421476730232248576,Gaia DR3 4421476730232248576,4421476730232248576,5.595392,0.31095544,0.27216384,6546.769,4.219725,-1.7160364,0.80965483,1
4421476760295167872,Gaia DR3 4421476760295167872,4421476760295167872,0.50945914,-0.19366923,-0.1572599,3325.6235,4.8000946,0.20875224,0.45081544,1
4421476760295169152,Gaia DR3 4421476760295169152,4421476760295169152,1.0726013,0.20793158,0.17324485,4587.308,4.890702,-1.7192676,0.47685188,0.4333496
4421476760295183488,Gaia DR3 4421476760295183488,4421476760295183488,6.5330405,0.1724603,0.15030047,6203.0957,4.2623377,-0.8486656,0.8421312,0.99853516
4421476764591884800,Gaia DR3 4421476764591884800,4421476764591884800,1.0987201,0.15672973,0.13303755,5193.655,4.627508,-0.5535354,0.6941963,1
4421476798951630720,Gaia DR3 4421476798951630720,4421476798951630720,5.7881603,0.14757684,0.12899412,6287.0483,4.2594733,-1.3907416,0.7695544,0.99902344
4421476829014633344,Gaia DR3 4421476829014633344,4421476829014633344,5.7727957,0.21035926,0.1817667,5919.525,4.0688763,-0.86774534,0.836184,1
4421476867671113856,Gaia DR3 4421476867671113856,4421476867671113856,10.033187,0.117665276,0.101610094,5784.809,3.3700304,-1.8218962,0.7802711,0.9916992
4421476932093880832,Gaia DR3 4421476932093880832,4421476932093880832,1.8979362,0.48750833,0.4050398,4790.694,4.642961,-0.45166102,0.6500586,0.9921875
4421476936390606592,Gaia DR3 4421476936390606592,4421476936390606592,16.588158,0.14172,0.12072988,5307.5645,2.824255,-1.7019787,0.788,0.9946289
4421477000813387776,Gaia DR3 4421477000813387776,4421477000813387776,28.608295,0.27306223,0.24227351,7050.049,3.003008,-1.6788743,0.7298501,1
4421477035173120256,Gaia DR3 4421477035173120256,4421477035173120256,5.7892675,0.143319,0.12193325,5261.8423,3.6093342,-0.7927726,0.8419168,0.9995117
4421477039469817088,Gaia DR3 4421477039469817088,4421477039469817088,0.46638575,0.11346827,0.091317974,3333.4966,4.4621897,0.001444162,0.474525,1
4421477039469820928,Gaia DR3 4421477039469820928,4421477039469820928,8.47731,0.23022014,0.19415623,5041.9756,2.3196378,-0.9043844,0.8213985,1
4421477069532888960,Gaia DR3 4421477069532888960,4421477069532888960,4.9806504,0.17527418,0.15229772,6090.9443,4.3515267,-0.715137,0.83087766,0.9980469
4421477073829555328,Gaia DR3 4421477073829555328,4421477073829555328,6.96601,0.23111264,0.20219965,6428.94,4.1970525,-2.0223806,0.7628814,0.99658203
4421477103892961408,Gaia DR3 4421477103892961408,4421477103892961408,6.562376,0.16640165,0.14530534,6272.0938,4.2574825,-1.0140969,0.8220963,0.9995117
4421477103897188480,Gaia DR3 4421477103897188480,4421477103897188480,25.084396,-0.022711184,-0.01939343,5206.398,2.489357,-1.8798286,0.7846163,1
4421477108189213056,Gaia DR3 4421477108189213056,4421477108189213056,5.7850018,0.193715,0.16830413,6109.738,4.098429,-0.9397491,0.8092954,1
4421477138252254720,Gaia DR3 4421477138252254720,4421477138252254720,7.659467,0.2549858,0.22250555,6356.236,4.04385,-1.7357368,0.77525634,0.9995117
4421477138252276224,Gaia DR3 4421477138252276224,4421477138252276224,3.4510267,0.47194996,0.40304145,5786.6123,4.1282163,-0.5111021,0.907,1
4421477138252902784,Gaia DR3 4421477138252902784,4421477138252902784,19.040686,0.31882447,0.26860568,5104.4263,2.4270945,-1.5031826,0.78865194,0.99902344
4421477142546969728,Gaia DR3 4421477142546969728,4421477142546969728,5.024077,0.22405796,0.19494258,6202.2324,4.2654314,-0.82223916,0.811859,0.99658203
4421477142548956288,Gaia DR3 4421477142548956288,4421477142548956288,7.839019,0.30235434,0.25435537,5032.738,2.2256727,-1.4908389,0.81598675,1
4421477142548958208,Gaia DR3 4421477142548958208,4421477142548958208,10.520463,0.25026658,0.21333551,5456.317,3.1915593,-1.67824,0.7993513,1
4421477142548959360,Gaia DR3 4421477142548959360,4421477142548959360,5.9579563,0.22448875,0.18940756,5051.715,2.1354704,-1.7818078,0.7844192,0.99902344
4421477142548959616,Gaia DR3 4421477142548959616,4421477142548959616,0.63224584,0.56452674,0.4603268,4216.622,4.707236,-0.5203702,0.55,1
4421477172611982592,Gaia DR3 4421477172611982592,4421477172611982592,6.6346517,0.2409962,0.21034385,6347.212,4.3065658,-1.654791,0.77750677,0.9995117
4421477172612008576,Gaia DR3 4421477172612008576,4421477172612008576,5.782924,0.13120888,0.111814514,5308.264,3.571373,-0.69777775,0.8933882,0.9995117
4421477206971758464,Gaia DR3 4421477206971758464,4421477206971758464,7.950589,0.21870917,0.18606904,5347.296,2.9372435,-1.6446892,0.786,1
4421477206971758592,Gaia DR3 4421477206971758592,4421477206971758592,7.9554033,0.06176145,0.05404756,6225.443,4.09101,-1.1989416,0.8387776,1
4421477206972189952,Gaia DR3 4421477206972189952,4421477206972189952,5.4144864,0.2551732,0.2224454,6316.9346,4.253654,-1.570508,0.7888616,1
4421477241331490048,Gaia DR3 4421477241331490048,4421477241331490048,5.5024776,0.1484828,0.12925406,6128.466,4.3344555,-1.5386887,0.7810392,0.99121094
4421477241331931392,Gaia DR3 4421477241331931392,4421477241331931392,4.1940947,0.3991188,0.3433078,5974.6973,4.127929,-0.5123319,0.87032324,0.9995117
4421477245628169088,Gaia DR3 4421477245628169088,4421477245628169088,6.7687163,0.26094696,0.21968463,5013.2515,2.3725977,-1.1063517,0.8113347,1
4421477245628176512,Gaia DR3 4421477245628176512,4421477245628176512,7.6183605,0.2793963,0.2442932,6465.9834,4.022101,-2.1676543,0.77047193,0.9458008
4421477275690797056,Gaia DR3 4421477275690797056,4421477275690797056,5.6107674,0.2088421,0.18190987,6227.4517,4.2804303,-2.0203564,0.7818925,0.9970703
4421477275691273088,Gaia DR3 4421477275691273088,4421477275691273088,11.276769,0.046253007,0.03940388,5199.9766,3.06906,-0.7919566,0.85809785,1
4421477275691273216,Gaia DR3 4421477275691273216,4421477275691273216,5.202118,0.22001216,0.19214706,6345.027,4.306066,-1.3478171,0.7741607,1
4421477275695915776,Gaia DR3 4421477275695915776,4421477275695915776,7.813068,0.2794248,0.24510173,6593.7183,4.103792,-1.6513134,0.8198829,1
4421477279985905536,Gaia DR3 4421477279985905536,4421477279985905536,5.4264083,0.036991823,0.03237133,6194.3306,4.4373426,-2.0779257,0.7474608,1
4421477279985905792,Gaia DR3 4421477279985905792,4421477279985905792,5.345981,0.21140262,0.1844936,6305.631,4.3811893,-2.0263824,0.7501766,0.9995117
4421477279987909120,Gaia DR3 4421477279987909120,4421477279987909120,5.646879,0.29492575,0.25708774,6365.1616,4.202509,-1.5633422,0.781,0.9980469
4421477279987909888,Gaia DR3 4421477279987909888,4421477279987909888,1.469679,0.069127,0.059064977,5333.679,4.5911784,-0.46304983,0.709,1
4421477279987915392,Gaia DR3 4421477279987915392,4421477279987915392,7.4753623,0.15542534,0.13272828,5412.8315,3.5265715,-0.71548104,0.8561162,1
4421477279987915776,Gaia DR3 4421477279987915776,4421477279987915776,7.54356,0.37065098,0.31225973,5161.8647,2.2688355,-0.91276884,0.81281966,1
4421477310050988288,Gaia DR3 4421477310050988288,4421477310050988288,6.1564145,0.13373066,0.11689868,6272.151,4.3313985,-1.276831,0.7848358,0.9995117
4421477310050994048,Gaia DR3 4421477310050994048,4421477310050994048,4.7696633,0.28719768,0.25060272,6395.0684,4.3469176,-1.9093816,0.7490419,1
4421477310050998528,Gaia DR3 4421477310050998528,4421477310050998528,6.3844657,0.21202454,0.18374938,6035.215,4.0463376,-1.2873139,0.80936265,1
4421477310050999552,Gaia DR3 4421477310050999552,4421477310050999552,7.0104012,0.2255731,0.1977325,6498.037,4.2184505,-1.526855,0.8047275,0.9995117
4421477310051011968,Gaia DR3 4421477310051011968,4421477310051011968,4.9639864,0.3620825,0.31489292,6357.7026,4.2192826,-1.3532126,0.812864,1
4421477310051012096,Gaia DR3 4421477310051012096,4421477310051012096,6.073788,0.17988159,0.1569957,6268.889,4.3035555,-1.572466,0.75425476,1
4421477314347663104,Gaia DR3 4421477314347663104,4421477314347663104,5.6801653,0.20621155,0.17999029,6305.003,4.3632073,-1.5704957,0.772913,0.9995117
4421477314347663616,Gaia DR3 4421477314347663616,4421477314347663616,3.1592863,0.17885573,0.15529822,6067.644,4.314239,-0.40192902,0.9196132,0.9951172
4421477344410272896,Gaia DR3 4421477344410272896,4421477344410272896,7.562074,0.10224205,0.0848315,4331.053,1.0438621,-0.7653953,0.71915996,0.9980469
4421477344410748928,Gaia DR3 4421477344410748928,4421477344410748928,5.6060076,0.10310812,0.08987203,6122.6504,4.332812,-0.9212896,0.79963136,0.9995117
4421477344410762112,Gaia DR3 4421477344410762112,4421477344410762112,6.3749332,0.14853355,0.12955703,6206.069,4.3291197,-1.5225644,0.777806,0.9980469
4421477344413878912,Gaia DR3 4421477344413878912,4421477344413878912,4.909203,0.13182214,0.111185156,4936.5747,2.8541179,-0.5063461,0.92527527,0.9995117
4421477348705419520,Gaia DR3 4421477348705419520,4421477348705419520,6.01039,0.3091632,0.2672801,6060.018,3.9794967,-1.2415135,0.79400015,1
4421477348705423616,Gaia DR3 4421477348705423616,4421477348705423616,7.1466413,0.052702215,0.04611646,6211.363,4.245534,-1.1268629,0.7791427,0.99853516
4421477348707402624,Gaia DR3 4421477348707402624,4421477348707402624,5.3435698,0.37311894,0.3215663,6017.745,4.0933623,-0.5197592,0.89228284,1
4421477378770885376,Gaia DR3 4421477378770885376,4421477378770885376,6.896036,0.20254959,0.17684522,6311.775,4.1230216,-1.4449791,0.7799048,1
4421477383065192832,Gaia DR3 4421477383065192832,4421477383065192832,5.616629,0.10819031,0.094439305,6185.3203,4.346014,-0.9762036,0.81323165,0.9970703
4421477413130207104,Gaia DR3 4421477413130207104,4421477413130207104,6.590141,0.13813631,0.12049883,6196.6084,4.296916,-1.0764426,0.83052987,0.9975586
4421477417426892032,Gaia DR3 4421477417426892032,4421477417426892032,5.3393903,0.29242927,0.2527452,6029.129,4.1367087,-0.54406154,0.9050616,0.9995117
4421477447489488768,Gaia DR3 4421477447489488768,4421477447489488768,0.7675212,0.5080321,0.4186687,4524.864,4.73237,-0.6681843,0.58393675,1
4421477447489952128,Gaia DR3 4421477447489952128,4421477447489952128,4.8138223,0.21788958,0.18949415,6177.8213,4.3468523,-0.8219693,0.8338603,0.99902344
4421477447489952256,Gaia DR3 4421477447489952256,4421477447489952256,6.560539,0.2150449,0.18794179,6366.599,4.2740407,-1.7454915,0.8217014,0.99902344
4421477447489963264,Gaia DR3 4421477447489963264,4421477447489963264,7.0373797,0.2677467,0.2339381,6422.542,4.171911,-1.5339433,0.7901097,0.9995117
4421477451786629888,Gaia DR3 4421477451786629888,4421477451786629888,0.92757654,0.22787757,0.19527961,5627.0586,4.4704847,-0.15463613,0.8741522,1
4421477451786635136,Gaia DR3 4421477451786635136,4421477451786635136,9.524086,0.005359343,0.005353163,12432.995,4.487819,-1.8491914,1.8229357,1
4421477451786640128,Gaia DR3 4421477451786640128,4421477451786640128,8.438234,0.09420619,0.079616025,4965.7397,1.8817191,-0.7992072,0.79327667,1
4421477481849709952,Gaia DR3 4421477481849709952,4421477481849709952,16.824274,0.40572867,0.3456165,5612.3975,2.529975,-1.1909713,0.733309,0.9042969
4421477481849723008,Gaia DR3 4421477481849723008,4421477481849723008,7.4932976,0.30430844,0.26541317,6398.8203,4.015861,-1.5454481,0.825381,0.9995117
4421477481850109952,Gaia DR3 4421477481850109952,4421477481850109952,4.892348,0.1966451,0.17148186,6256.898,4.4142275,-1.8571981,0.7382324,1
4421477481850114176,Gaia DR3 4421477481850114176,4421477481850114176,1.4857396,0.37571976,0.30838424,4245.723,4.6413383,-0.045257907,0.65,1
4421477486144468096,Gaia DR3 4421477486144468096,4421477486144468096,8.082767,0.2981892,0.261259,6571.556,4.1268325,-1.6782018,0.82102126,0.9848633
4421477486146374528,Gaia DR3 4421477486146374528,4421477486146374528,4.1385007,0.68212104,0.58503675,6210.154,4.216755,-0.8187535,0.848,0.99560547
4421477486146376704,Gaia DR3 4421477486146376704,4421477486146376704,6.422029,0.2588002,0.22593918,6379.3896,4.1762047,-1.7386334,0.7728638,1
4421477486146377344,Gaia DR3 4421477486146377344,4421477486146377344,8.0035715,0.26658773,0.2252581,5152.2134,2.4041047,-0.6746026,0.83348733,1
4421477516209454336,Gaia DR3 4421477516209454336,4421477516209454336,6.475173,0.14489046,0.12617135,6137.654,4.1038184,-0.745947,0.87857205,1
4421477516209467520,Gaia DR3 4421477516209467520,4421477516209467520,4.214212,0.27631345,0.23643568,5628.595,3.9148233,-0.3392834,0.890586,1
4421477516209467776,Gaia DR3 4421477516209467776,4421477516209467776,5.958841,0.19477308,0.16992727,6272.479,4.2599897,-1.4227172,0.7652413,1
4421477520506097280,Gaia DR3 4421477520506097280,4421477520506097280,5.3806586,0.1329065,0.11553667,6056.5015,4.236858,-0.51261,0.8869739,1
4421477550569212160,Gaia DR3 4421477550569212160,4421477550569212160,7.56607,0.25899902,0.22539411,6254.5713,4.051651,-1.0424986,0.8547403,0.95654297
4421477550569218048,Gaia DR3 4421477550569218048,4421477550569218048,5.656637,0.1206131,0.10523084,6181.446,4.241918,-1.4452786,0.77506274,1
4421477550569218432,Gaia DR3 4421477550569218432,4421477550569218432,7.0392833,0.22808243,0.19789322,6099.3003,3.8967614,-1.5233587,0.787015,0.9995117
4421477550569218560,Gaia DR3 4421477550569218560,4421477550569218560,6.826455,0.13987412,0.122645244,6400.393,4.2185106,-1.5226964,0.799,1
4421477550573370368,Gaia DR3 4421477550573370368,4421477550573370368,5.425486,0.086184636,0.075069115,6075.175,4.210752,-1.6915146,0.7726776,0.9995117
4421477550573795584,Gaia DR3 4421477550573795584,4421477550573795584,3.9397733,-0.021016203,-0.018248368,5825.5566,4.4332438,-0.6955092,0.7662963,0.99902344
4421477554863923072,Gaia DR3 4421477554863923072,4421477554863923072,6.163578,0.20667034,0.18181519,6617.1875,4.2913218,-2.0873716,0.79,1
4421477554863941632,Gaia DR3 4421477554863941632,4421477554863941632,6.084501,0.20133159,0.17518264,6176.9673,4.0657525,-1.502346,0.78442115,0.9995117
4421477554863956608,Gaia DR3 4421477554863956608,4421477554863956608,11.576726,0.10058781,0.085655935,5246.1377,3.0097594,-1.1930845,0.803,0.9941406
4421477554863958784,Gaia DR3 4421477554863958784,4421477554863958784,5.0867324,0.028948475,0.02516269,5926.077,4.3969173,-0.70615935,0.779,1
4421477554865844608,Gaia DR3 4421477554865844608,4421477554865844608,7.4741898,0.17287464,0.14738524,5372.0283,3.275536,-0.5383562,0.8709264,1
4421477554865846656,Gaia DR3 4421477554865846656,4421477554865846656,6.700983,-0.033820525,-0.02954101,6035.316,4.181607,-1.2982931,0.8201049,0.99853516
4421477584928441216,Gaia DR3 4421477584928441216,4421477584928441216,7.275857,0.1446628,0.13022168,7479.9727,3.0607607,-1.7621987,0.7394731,0.9980469
4421477584928957952,Gaia DR3 4421477584928957952,4421477584928957952,5.851455,0.26527867,0.2316397,6395.184,4.2283263,-1.2310351,0.8211942,0.99902344
4421477584928970624,Gaia DR3 4421477584928970624,4421477584928970624,5.9050627,0.06638779,0.057897866,6098.9673,4.2034674,-0.7949692,0.8129163,1
4421477589225587584,Gaia DR3 4421477589225587584,4421477589225587584,7.2023144,0.22281738,0.1953434,6499.9155,4.195709,-1.6601912,0.78992844,0.9975586
4421477589225593088,Gaia DR3 4421477589225593088,4421477589225593088,5.2627325,-0.0144667635,-0.012662114,6137.7646,4.38688,-1.2459264,0.7939306,0.99902344
4421477619288016256,Gaia DR3 4421477619288016256,4421477619288016256,5.9649887,0.108760655,0.09447154,5996.53,4.17,-0.6187929,0.89195997,0.9995117
4421477619288697216,Gaia DR3 4421477619288697216,4421477619288697216,7.559226,0.0072282883,0.0062543815,5727.5786,3.857041,-0.6369958,0.8987922,1
4421477619288697344,Gaia DR3 4421477619288697344,4421477619288697344,7.219081,0.12216751,0.106812164,6265.467,4.2785735,-1.7797682,0.799,0.9995117
4421477619288704640,Gaia DR3 4421477619288704640,4421477619288704640,6.645094,0.05716566,0.05006545,6250.539,4.222875,-0.8907932,0.835,0.9995117
4421477619288704768,Gaia DR3 4421477619288704768,4421477619288704768,7.462268,0.21998869,0.19272816,6468.447,4.0759225,-2.1655653,0.77221173,1
4421477619292262272,Gaia DR3 4421477619292262272,4421477619292262272,4.3439064,0.30397606,0.261393,5848.2573,4.2355685,-0.47045624,0.84640235,1
4421477623585327232,Gaia DR3 4421477623585327232,4421477623585327232,8.742572,0.2977561,0.24960373,4900.738,1.7596595,-1.7781613,0.785,1
4421477623585338240,Gaia DR3 4421477623585338240,4421477623585338240,3.1268766,0.11473934,0.099226244,5835.7944,4.1026344,-0.43032047,0.86685646,0.9995117
4421477653647917568,Gaia DR3 4421477653647917568,4421477653647917568,6.48591,0.21264769,0.17908768,4972.4805,2.365866,-0.90733224,0.8439768,1
4421477653648400768,Gaia DR3 4421477653648400768,4421477653648400768,6.1365013,0.015720338,0.013716001,6053.6846,4.255399,-1.0977079,0.80173475,1
4421477653648403712,Gaia DR3 4421477653648403712,4421477653648403712,7.553341,0.42958093,0.3680979,5864.524,3.6061687,-1.2372152,0.9677585,1
4421477653648405120,Gaia DR3 4421477653648405120,4421477653648405120,4.3929014,0.09065587,0.07898509,6091.1035,4.4089274,-1.4914403,0.7295866,1
4421477657945035520,Gaia DR3 4421477657945035520,4421477657945035520,4.567809,0.09351888,0.08130397,6011.7373,4.318,-0.71862686,0.798,1
4421477657945037056,Gaia DR3 4421477657945037056,4421477657945037056,3.9016776,0.22519834,0.19558564,6134.3325,4.398692,-1.212622,0.7787746,1
4421477688008154624,Gaia DR3 4421477688008154624,4421477688008154624,3.1983712,0.21425435,0.18372183,5634.774,4.593617,-1.3012444,0.7,1
4421477688008168704,Gaia DR3 4421477688008168704,4421477688008168704,4.0674133,0.13405225,0.116296075,5979.899,4.379665,-0.6218213,0.831121,1
4421477692303383040,Gaia DR3 4421477692303383040,4421477692303383040,6.302391,0.037641782,0.032861877,6103.305,4.276266,-1.3250227,0.77943367,1
4421477692304774272,Gaia DR3 4421477692304774272,4421477692304774272,7.556879,0.33257967,0.280234,5125.075,2.2153606,-2.1651976,0.83499295,0.99560547
4421477692304919040,Gaia DR3 4421477692304919040,4421477692304919040,6.287619,0.09910542,0.08695085,6372.7505,4.1925716,-1.3826267,0.82695484,1
4421477722367225600,Gaia DR3 4421477722367225600,4421477722367225600,7.9719057,0.042778604,0.037396815,6161.6855,4.0758667,-0.8661576,0.8684694,0.99902344
4421477722367392896,Gaia DR3 4421477722367392896,4421477722367392896,5.9946218,0.05614751,0.046465434,4194.6914,1.2146872,-0.67824626,0.88870066,0.99902344
4421477726662541440,Gaia DR3 4421477726662541440,4421477726662541440,6.1552978,0.04913321,0.042925883,6146.0596,4.339782,-1.4654729,0.7490496,0.99902344
4421477726662544896,Gaia DR3 4421477726662544896,4421477726662544896,7.5056,0.07428302,0.06393993,5611.83,3.702349,-1.1224493,0.80261344,0.9995117
4421477726662560256,Gaia DR3 4421477726662560256,4421477726662560256,4.9990497,-0.0074316952,-0.00650612,6155.277,4.416255,-1.3973697,0.7712995,0.9580078
4421477726662591360,Gaia DR3 4421477726662591360,4421477726662591360,4.9966025,0.45429844,0.3933775,6302.114,4.244575,-1.4733621,0.763,0.99853516
4421477726663746176,Gaia DR3 4421477726663746176,4421477726663746176,4.46998,0.21787295,0.18890491,6060.146,4.3089476,-0.6101576,0.8497411,1
4421477726663967488,Gaia DR3 4421477726663967488,4421477726663967488,4.69257,0.32640696,0.28118792,5944.32,4.4175797,-0.6002539,0.8178498,0.9921875
4421477726664516224,Gaia DR3 4421477726664516224,4421477726664516224,10.046473,0.15194744,0.12922479,5257.751,2.7481246,-1.3265991,0.799,1
4421477726664516736,Gaia DR3 4421477726664516736,4421477726664516736,6.6058984,0.30870193,0.2590659,4952.493,2.1861103,-1.2517543,0.8518881,1
4421477726664516864,Gaia DR3 4421477726664516864,4421477726664516864,5.9901795,0.09661065,0.08190697,5081.924,3.104,-0.6008513,0.90955126,1
4421477726664520320,Gaia DR3 4421477726664520320,4421477726664520320,5.1659837,0.18947679,0.16476588,6138.362,4.269,-0.7295082,0.84984237,0.9995117
4421477726664521216,Gaia DR3 4421477726664521216,4421477726664521216,5.2899547,0.17267193,0.15067855,6253.4653,4.3021584,-1.4253348,0.7577743,1
4421477726664524160,Gaia DR3 4421477726664524160,4421477726664524160,5.0404944,0.14326154,0.12489486,6179.7183,4.2862515,-1.5272584,0.777,1
4421477726664524416,Gaia DR3 4421477726664524416,4421477726664524416,22.351292,0.0014340577,0.0012195675,5086.277,2.3440096,-1.5720134,0.7904585,1
4421477726664525312,Gaia DR3 4421477726664525312,4421477726664525312,1.3707471,0.33291402,0.28609678,5859.084,4.4307494,-0.5066929,0.82196486,1
4421477726664529408,Gaia DR3 4421477726664529408,4421477726664529408,6.355318,0.067258336,0.059069794,6372.631,4.3045826,-1.8461417,0.7473233,0.9765625
4421477726664529536,Gaia DR3 4421477726664529536,4421477726664529536,5.3756847,0.061597064,0.05366258,6052.1006,4.3430686,-0.71135724,0.8207022,0.9980469
4421477756726972800,Gaia DR3 4421477756726972800,4421477756726972800,6.0901895,0.08054416,0.07066134,6346.7925,4.3641033,-1.5100148,0.77468586,0.9995117
4421477756726974336,Gaia DR3 4421477756726974336,4421477756726974336,6.042961,-0.26213217,-0.22922958,5803.123,4.401512,-0.3346068,0.8625933,0.9975586
4421477756726974720,Gaia DR3 4421477756726974720,4421477756726974720,7.5755277,-0.122608595,-0.107171,5954.455,4.3343554,-0.67140687,0.84726864,0.9995117
4421477756726975872,Gaia DR3 4421477756726975872,4421477756726975872,5.5734177,0.014379423,0.012539883,6033.192,4.3144073,-0.5112442,0.8617382,1
4421477756726976000,Gaia DR3 4421477756726976000,4421477756726976000,7.580819,-0.074323304,-0.06531131,6217.321,4.2190022,-1.1367799,0.78200096,1
4421477756727028992,Gaia DR3 4421477756727028992,4421477756727028992,3.7758038,0.24751619,0.21279822,5772.6104,4.015506,-0.54806906,0.8715821,1
4421477756731237248,Gaia DR3 4421477756731237248,4421477756731237248,6.5820684,0.12768719,0.10910741,5403.2485,3.6316996,-1.3492874,0.8473143,0.99902344
4421477756731820672,Gaia DR3 4421477756731820672,4421477756731820672,5.9316745,0.15645112,0.12931697,4257.7837,1.1784877,-0.89716387,0.8186953,0.9658203
4421477761022287104,Gaia DR3 4421477761022287104,4421477761022287104,5.422256,0.21377435,0.18603617,6198.017,4.374,-1.3103836,0.749,0.97216797
4421477761022298496,Gaia DR3 4421477761022298496,4421477761022298496,6.5825453,0.23464094,0.20405869,6197.887,4.0456476,-1.1000001,0.8485648,0.96728516
4421477761022308480,Gaia DR3 4421477761022308480,4421477761022308480,7.307609,0.20755616,0.18155593,6391.68,4.07843,-1.9053192,0.76985943,1
4421477761022334720,Gaia DR3 4421477761022334720,4421477761022334720,4.741332,0.13809527,0.12064192,6254.316,4.454083,-1.4640528,0.7572959,0.9111328
4421477761024255360,Gaia DR3 4421477761024255360,4421477761024255360,8.056156,0.19507922,0.16959667,6135.9175,2.670999,-1.7770603,0.79,1
4421477761024256256,Gaia DR3 4421477761024256256,4421477761024256256,6.178498,0.1480367,0.12795055,5854.773,4.015848,-1.354132,0.8179656,0.9995117
4421477761024256768,Gaia DR3 4421477761024256768,4421477761024256768,7.549957,0.17644699,0.1553654,6614.0005,4.1645594,-1.6743139,0.81489885,1
4421477761024257280,Gaia DR3 4421477761024257280,4421477761024257280,13.310711,0.0559422,0.04767908,5226.797,2.881376,-1.4715859,0.79379076,1
4421477761024260096,Gaia DR3 4421477761024260096,4421477761024260096,5.5499954,0.14942542,0.13005488,6123.76,4.1858287,-1.2477643,0.7945929,0.8417969
4421477761024263168,Gaia DR3 4421477761024263168,4421477761024263168,3.3809614,0.343438,0.29514816,5872.7324,4.3147926,-1.3844223,0.79713094,0.99902344
4421477761024265216,Gaia DR3 4421477761024265216,4421477761024265216,7.5536633,0.11319737,0.09543666,4901.2437,1.8710264,-1.5715064,0.786,0.67871094
4421477761024396032,Gaia DR3 4421477761024396032,4421477761024396032,6.1730976,0.105993226,0.0900269,5158.8447,3.0520647,-0.7887917,0.887,1
4421477791087768448,Gaia DR3 4421477791087768448,4421477791087768448,6.1427035,0.08199171,0.07164647,6193.9414,4.211187,-1.1450206,0.7816658,1
4421477791092001152,Gaia DR3 4421477791092001152,4421477791092001152,6.963254,0.082776874,0.0723372,6197.4023,4.146961,-1.1469814,0.7915534,1
4421477795381989888,Gaia DR3 4421477795381989888,4421477795381989888,5.711043,0.091458105,0.07997807,6234.6777,4.4025097,-1.3487399,0.7606515,0.99902344
4421477795381998464,Gaia DR3 4421477795381998464,4421477795381998464,6.1747146,0.1603774,0.14065185,6434.426,4.3283243,-1.9607646,0.78381836,1
4421477795382015360,Gaia DR3 4421477795382015360,4421477795382015360,6.197246,0.18146834,0.15873331,6358.084,4.370319,-1.5817177,0.81624347,1
4421477795382016256,Gaia DR3 4421477795382016256,4421477795382016256,6.943352,0.15485461,0.13558769,6363.3804,4.27593,-1.2375584,0.81044847,0.9975586
4421477795383989248,Gaia DR3 4421477795383989248,4421477795383989248,5.0789323,0.27538657,0.23902091,6171.5015,4.218,-1.8121076,0.77880126,1
4421477795383989632,Gaia DR3 4421477795383989632,4421477795383989632,4.027796,0.20052968,0.17387484,6040.4966,4.4242773,-0.8038106,0.8010015,1
4421477795383992064,Gaia DR3 4421477795383992064,4421477795383992064,4.4796357,0.14194416,0.123072185,5967.601,4.321819,-1.0102249,0.791752,0.9995117
4421477795383992704,Gaia DR3 4421477795383992704,4421477795383992704,9.484346,-0.08065793,-0.074974105,8558.579,3.30634,-2.1549754,0.736903,1
