source_id,solution_id,ra,dec,wavelength,flux,flux_error
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,336.0,2.8527008E-16,1.130692E-16
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,338.0,2.01492E-16,7.9806385E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,340.0,1.7301463E-16,6.564532E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,342.0,1.6681716E-16,5.3430868E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,344.0,1.6279114E-16,5.189915E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,346.0,1.5739243E-16,4.8581836E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,348.0,1.5633077E-16,5.2505938E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,350.0,1.581604E-16,5.3231584E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,352.0,1.6585339E-16,6.085728E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,354.0,1.791569E-16,6.2212035E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,356.0,1.7974067E-16,6.193965E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,358.0,1.6143102E-16,5.2712015E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,360.0,1.4336602E-16,5.1551547E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,362.0,1.3462672E-16,4.825907E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,364.0,1.3672615E-16,4.9740316E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,366.0,1.4099071E-16,5.2373116E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,368.0,1.4031269E-16,5.3294555E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,370.0,1.4002128E-16,6.0306866E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,372.0,1.4883544E-16,5.847703E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,374.0,1.5945242E-16,6.637862E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,376.0,1.5485987E-16,6.617752E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,378.0,1.3668445E-16,7.047715E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,380.0,1.2416038E-16,7.616783E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,382.0,1.2991328E-16,6.872699E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,384.0,1.4131265E-16,7.324664E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,386.0,1.3712385E-16,6.397404E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,388.0,1.1576845E-16,5.654474E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,390.0,9.265991E-17,5.4977133E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,392.0,7.9983495E-17,4.3208484E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,394.0,7.74497E-17,4.2003583E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,396.0,7.997811E-17,4.0028994E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,398.0,8.443529E-17,3.20009E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,400.0,9.048937E-17,3.4557055E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,402.0,9.860946E-17,3.3789388E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,404.0,1.0667042E-16,2.7521475E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,406.0,1.1245772E-16,3.1014786E-17
4421572898847093632,4545469030156206080,229.63167802111093,2.0780585965917893,408.0,1.1476844E-16,3.1680025E-17
