source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
4421572142932870272,45500456023779065,BP,2219.695950398151,12.354270042802874,156210.01323736552,186.6984646582476,836.69684,false,false,0,375316653866487564
4421572142932870272,45504548310533393,BP,2219.769964679332,12.362239617374895,155067.5907371996,199.6763140660335,776.5948,false,false,0,375316653866487564
4421572142932870272,46979071320540405,BP,2246.4384852815415,12.336613917150604,158771.05093149698,198.90529722563912,798.22437,false,false,0,375316653866487564
4421572142932870272,54959033784219205,BP,2390.752186806858,12.341803962351737,158013.9033417919,208.16807378525235,759.06885,false,false,0,375316653866487564
4421572142932870272,54963126059700905,BP,2390.82618739305,12.371105152474657,153806.54809511118,198.65872638863837,774.225,false,false,0,375316653866487564
4421572142932870272,56493032179511644,BP,2418.4912260081746,12.280147019782339,167246.90067168622,206.3245625718793,810.601,false,false,0,375316653866487564
4421572142932870272,57920795808559378,BP,2444.3093382008747,12.33643111966897,158797.78430509882,191.81671462116836,827.86206,false,false,0,375316653866487564
4421572142932870272,57930536627083113,BP,2444.485482674394,12.329584702277284,159802.2925224978,204.1424776574493,782.79785,false,false,0,375316653866487564
4421572142932870272,64912223742080500,BP,2570.7465680864693,12.329785714888716,159772.7095513992,193.18655757560256,827.03845,false,false,0,375316653866487564
4421572142932870272,64916316021257531,BP,2570.820581020677,12.33927374079872,158382.57153864542,186.38742707466935,849.7492,false,false,0,375316653866487564
4421572142932870272,67711062487897338,BP,2621.3668369151605,12.41682099856604,147464.8410003187,192.56022272254287,765.8115,false,false,0,375316653866487564
4421572142932870272,67720803288245033,BP,2621.5430083993347,12.408669006654048,148576.21267941897,179.80596520341848,826.31415,false,false,0,375316653866487564
4421572142932870272,17371287840514994,RP,1710.992470399304,10.509269920527624,495964.08939373924,342.81838343429325,1446.7255,false,false,0,375316653866487564
4421572142932870272,17375380119016580,RP,1711.0664706302819,10.520968839144398,490648.7139055322,348.1010661990465,1409.5007,false,false,0,375316653866487564
4421572142932870272,23452837991720540,RP,1820.9732326866026,10.57444283699387,467069.0238011336,336.6492542299329,1387.4055,false,false,0,375316653866487564
4421572142932870272,23462578841081427,RP,1821.14940535372,10.568403362663402,469674.363398697,327.76793828579423,1432.9479,false,false,0,375316653866487564
4421572142932870272,24499572461540730,RP,1839.9044205738733,10.531944526988164,485713.74065033597,344.5375511756839,1409.7556,false,false,0,375316653866487564
4421572142932870272,26216888869492548,RP,1870.9641293667325,10.554789733856929,475600.50481554074,344.34669581299545,1381.1676,false,false,0,375316653866487564
4421572142932870272,26226629681116508,RP,1871.1403071166797,10.558488459606867,473983.0558645449,326.3021534587876,1452.5895,false,false,0,375316653866487564
4421572142932870272,34192811151999696,RP,2015.2065789914304,10.559780513700993,473419.3392851329,330.8527551717998,1430.9065,false,false,0,375316653866487564
4421572142932870272,34196903441380616,RP,2015.2805793049145,10.558171059930713,474121.63838553545,349.679468434499,1355.875,false,false,0,375316653866487564
4421572142932870272,35464525602104063,RP,,,,,,true,true,2048,375316653866487564
4421572142932870272,35468617897664700,RP,,,,,,true,true,2048,375316653866487564
4421572142932870272,37154464490885901,RP,2068.7617666081223,10.555014614024643,475502.00755129167,343.612805053367,1383.8309,false,false,0,375316653866487564
4421572142932870272,44163818513413162,RP,2195.5214697639276,10.57082220130413,468629.1721727289,328.906339780159,1424.8104,false,false,0,375316653866487564
4421572142932870272,44173559294882139,RP,2195.697643010153,10.571422635977052,468370.0821543637,320.9713724153135,1459.2269,false,false,0,375316653866487564
4421572142932870272,45500456023779065,RP,2219.6960389569194,10.549440651434107,477949.42106634733,325.4320362092452,1468.6613,false,false,0,375316653866487564
4421572142932870272,45504548310533393,RP,2219.7700521625293,10.54942860320708,477954.7248179007,342.12303553386215,1397.0259,false,false,0,375316653866487564
4421572142932870272,46979071320540405,RP,2246.438572806048,10.56619020152872,470632.72251369746,331.37398338251904,1420.2465,false,false,0,375316653866487564
4421572142932870272,54959033784219205,RP,2390.7522734528907,10.602185573800622,455285.6592294437,338.5732229950511,1344.7185,false,false,0,375316653866487564
4421572142932870272,54963126059700905,RP,2390.826272765015,10.607083203812094,453236.54359615874,328.3368614826991,1380.401,false,false,0,375316653866487564
4421572142932870272,56493032179511644,RP,2418.491313143692,10.541108286447686,481631.5029642011,342.1499634828666,1407.662,false,false,0,375316653866487564
4421572142932870272,57920795808559378,RP,2444.30942764046,10.583826186255,463049.8266574977,318.77458475072575,1452.5933,false,false,0,375316653866487564
4421572142932870272,57930536627083113,RP,2444.4855675497324,10.580898765148081,464300.0114782328,339.83641788909006,1366.2456,false,false,0,375316653866487564
4421572142932870272,64912223742080500,RP,2570.7466548121356,10.569541864005059,469182.1216988804,330.3345801629387,1420.324,false,false,0,375316653866487564
4421572142932870272,64916316021257531,RP,2570.8206702540006,10.562312944706438,472316.3966898525,319.2868454056719,1479.2855,false,false,0,375316653866487564
4421572142932870272,67711062487897338,RP,2621.3669220833435,10.606137252197845,453631.59965397243,328.3682051216273,1381.4724,false,false,0,375316653866487564
4421572142932870272,67720803288245033,RP,2621.543097241402,10.601600085407355,455531.2403880431,317.14824676399735,1436.3353,false,false,0,375316653866487564
