source_id,solution_id,ra,dec,wavelength,flux,flux_error
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,336.0,1.2567988E-16,5.218871E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,338.0,9.777935E-17,3.9901793E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,340.0,6.0073754E-17,3.2741427E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,342.0,5.8409215E-17,2.9591142E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,344.0,8.712353E-17,2.8505898E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,346.0,9.726798E-17,2.8804798E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,348.0,7.1706573E-17,3.0829637E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,350.0,4.8905406E-17,3.293025E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,352.0,6.514095E-17,3.7421234E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,354.0,9.4238325E-17,3.9514997E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,356.0,8.980654E-17,3.8481243E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,358.0,7.136351E-17,3.429952E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,360.0,6.9845735E-17,3.1407032E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,362.0,7.248113E-17,3.1592625E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,364.0,6.412664E-17,2.9916112E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,366.0,5.500889E-17,3.345021E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,368.0,6.183555E-17,3.263801E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,370.0,7.6279896E-17,3.6968472E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,372.0,7.5221634E-17,3.5679886E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,374.0,5.841221E-17,3.9386943E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,376.0,4.9412954E-17,4.1316583E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,378.0,5.910064E-17,4.009595E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,380.0,6.564942E-17,4.7344586E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,382.0,4.9111113E-17,4.018457E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,384.0,2.721126E-17,4.322202E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,386.0,2.7983907E-17,4.049022E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,388.0,4.647206E-17,3.1463165E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,390.0,5.503624E-17,3.4524497E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,392.0,4.3421605E-17,2.705802E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,394.0,2.7250557E-17,2.342971E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,396.0,2.6656023E-17,2.6207557E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,398.0,4.5271102E-17,2.0140463E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,400.0,6.934634E-17,1.9575939E-17
4421573379883544704,4545469030156206080,229.64245570119203,2.106999987879549,402.0,8.32376E-17,2.2423237E-17
