source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
4421573379883544704,34192812432048740,BP,2015.2065130443366,12.457414623015687,142053.20513233892,188.3995667281338,753.99963,false,false,0,375316653866487564
4421573379883544704,34196904721953950,BP,2015.2805142722134,12.450493432839156,142961.63723513164,187.0750251418256,764.19415,false,false,0,375316653866487564
4421573379883544704,35464526177641830,BP,2038.2028047011638,12.396927559560424,150191.67560261354,188.15716696862285,798.2246,false,false,0,375316653866487564
4421573379883544704,35468618471891747,BP,2038.2768044037055,12.394008601846899,150596.0030912718,186.2222769287669,808.6895,false,false,0,375316653866487564
4421573379883544704,37150373277218440,BP,2068.6876993524406,12.37518373306671,153229.85587457436,202.60354480661846,756.3039,false,false,0,375316653866487564
4421573379883544704,37154465585336734,BP,2068.7617005407687,12.3728042914322,153566.0345059457,194.6191325985853,789.05927,false,false,0,375316653866487564
4421573379883544704,44163817939186115,BP,2195.521373851341,12.341357771729392,158078.8535669577,192.22290780468447,822.3726,false,false,0,375316653866487564
4421573379883544704,45500454853300286,BP,2219.6959303454178,12.398421518707716,149985.15589253322,204.77222276926614,732.4487,false,false,0,375316653866487564
4421573379883544704,45504547141240377,BP,2219.7699446427782,12.395291916008395,150418.10738137775,199.29607333539548,754.74695,false,false,0,375316653866487564
4421573379883544704,46979070514840285,BP,2246.438471233566,12.34286058624238,157860.2011361259,193.40958382234126,816.19635,false,false,0,375316653866487564
4421573379883544704,54959035017737585,BP,2390.7522077759486,12.304440956502937,163546.21731608332,248.0786617417769,659.25146,false,false,0,375316653866487564
4421573379883544704,54963127293088216,BP,2390.8262083744635,12.309157878744465,162837.24078725046,203.52223536222425,800.0956,false,false,0,375316653866487564
4421573379883544704,56493032846799783,BP,2418.491237251587,12.228224511023424,175439.37920308975,214.41561318592497,818.2211,false,false,0,375316653866487564
4421573379883544704,56497125133578685,BP,2418.5652368615238,12.22687288970176,175657.91779894827,213.95961592692046,820.9863,false,false,0,375316653866487564
4421573379883544704,57930537735951878,BP,2444.4855024645935,12.27797892659272,167581.20761330664,207.57166838322522,807.34143,false,false,0,375316653866487564
4421573379883544704,64912223196689286,BP,2570.7465594875293,12.353453105400385,156327.59412302275,189.64237064846373,824.3284,false,false,0,375316653866487564
4421573379883544704,64916315472851661,BP,2570.8205723660235,12.356166152741208,155937.448984499,185.45348186555503,840.844,false,false,0,375316653866487564
4421573379883544704,67711061536838440,BP,2621.366819998561,12.363302585593477,154915.8492196941,202.79004116810304,763.92236,false,false,0,375316653866487564
4421573379883544704,67720802342822228,BP,2621.5429915856375,12.366188075781734,154504.6860894321,183.2432388451784,843.1672,false,false,0,375316653866487564
4421573379883544704,17371288948073038,RP,1710.9924901640786,10.42413526135957,536418.9304905445,356.0220139119238,1506.7015,false,false,0,375316653866487564
4421573379883544704,17375381224215326,RP,1711.0664903712288,10.427034826220227,534988.2823985196,363.62094727238406,1471.2802,false,false,0,375316653866487564
4421573379883544704,23452837314995219,RP,1820.973222089281,10.47670072590888,511067.0835223132,351.3275440653214,1454.6741,false,false,0,375316653866487564
4421573379883544704,23462578152428558,RP,1821.1493944775186,10.4751692940441,511788.452716181,341.2551482194886,1499.7238,false,false,0,375316653866487564
4421573379883544704,24499571218716220,RP,1839.9043993229104,10.44033345526302,528475.4513702063,360.5497945702794,1465.7489,false,false,0,375316653866487564
4421573379883544704,26216888175072513,RP,1870.9641178069855,10.469399021691334,514515.65304438927,355.5909807071739,1446.9312,false,false,0,375316653866487564
4421573379883544704,26226628987876120,RP,1871.1402954591003,10.492247134779944,503801.37278183876,335.72638678256726,1500.6309,false,false,0,375316653866487564
4421573379883544704,34192812432048740,RP,2015.2066007385274,10.53476909538691,484451.78708662576,350.2797359836661,1383.0426,false,false,0,375316653866487564
4421573379883544704,34196904721953950,RP,2015.280601066905,10.527773163116683,487583.42668836756,347.71005362669854,1402.2701,false,false,0,375316653866487564
4421573379883544704,35464526177641830,RP,2038.2028906879516,10.498201571435144,501045.96828405786,347.2163472313068,1443.0369,false,false,0,375316653866487564
4421573379883544704,35468618471891747,RP,2038.2768932560355,10.497191691232096,501512.2250020208,343.2128694705044,1461.2279,false,false,0,375316653866487564
4421573379883544704,37150373277218440,RP,2068.687785974613,10.4863622053068,506539.5011616025,368.0485510506016,1376.2844,false,false,0,375316653866487564
4421573379883544704,37154465585336734,RP,2068.761786029965,10.485643473404345,506874.9294414613,345.4668406136865,1467.2173,false,false,0,375316653866487564
4421573379883544704,44163817939186115,RP,2195.521460957801,10.464793072722875,516702.98606460495,344.9431882562487,1497.9365,false,false,0,375316653866487564
4421573379883544704,45500454853300286,RP,2219.696032724943,10.495097492687988,502480.48940166377,523.8327961011793,959.23834,false,true,0,375316653866487564
4421573379883544704,45504547141240377,RP,2219.7700320252634,10.497127837428675,501541.72056879126,382.27446957426554,1311.9938,false,false,0,375316653866487564
4421573379883544704,46979070514840285,RP,2246.438558933842,10.481777585844057,508682.9323152135,342.12844493751095,1486.8186,false,false,0,375316653866487564
4421573379883544704,54959035017737585,RP,2390.7522945002574,10.46118547748514,518422.6998601509,392.3514714530963,1321.3221,false,false,0,375316653866487564
4421573379883544704,54963127293088216,RP,2390.8262938366242,10.46369436003538,517226.12922544754,353.5219393186241,1463.0665,false,false,0,375316653866487564
4421573379883544704,56493032846799783,RP,2418.4913241780496,10.315750262625048,592731.6194261732,382.6586425856431,1548.9827,true,false,2048,375316653866487564
4421573379883544704,56497125133578685,RP,2418.5653262814485,10.386627020792144,555274.068382855,370.2103184441125,1499.8882,false,false,0,375316653866487564
4421573379883544704,57930537735951878,RP,2444.4855874974146,10.415010600398665,540946.0579582674,364.9928353640915,1482.0731,false,false,0,375316653866487564
4421573379883544704,64912223196689286,RP,2570.7466464405634,10.46953077997106,514453.2183721229,345.78809922671127,1487.7701,false,false,0,375316653866487564
4421573379883544704,64916315472851661,RP,2570.8206617418696,10.466870689036954,515715.19170665223,335.22983965286625,1538.3928,false,false,0,375316653866487564
4421573379883544704,67711061536838440,RP,2621.3669053704293,10.473815715798786,512426.8929859368,356.0746863232578,1439.0995,false,false,0,375316653866487564
4421573379883544704,67720802342822228,RP,2621.543080545577,10.475059699245486,511840.11552626605,336.13774305219715,1522.7095,false,false,0,375316653866487564
