source_id,solution_id,teff1,teff2,logg1,logg2,azero,mh,distancepc,log_pos,log_lik
4421572142932870272,8013174454512009251,4176.3687,3980.73,4.5296345,4.5644937,0.23445103,0.46711102,197.02954,-41198.11,-41206.574
4421572142932870272,8013174454512009251,4229.747,3957.8108,4.4694543,4.553057,0.18916722,0.46535134,204.65327,-37693.74,-37702.51
4421572142932870272,8013174454512009251,4023.6147,3933.2095,4.513849,4.5453134,0.23308435,0.4691107,194.65887,-35315.953,-35325.062
4421572142932870272,8013174454512009251,4245.338,3934.0862,4.5169196,4.523381,0.0012365878,0.4791768,231.73375,-31400.643,-31410.893
4421572142932870272,8013174454512009251,4155.9766,4689.398,4.4990206,4.609888,0.25017023,0.44674066,210.46608,-41479.242,-41488.06
4421572142932870272,8013174454512009251,4147.1313,4041.145,4.458884,4.598916,0.24669796,0.45439142,202.39345,-35139.21,-35147.777
4421572142932870272,8013174454512009251,4284.68,3989.0999,4.468792,4.5246367,0.19423129,0.4831726,211.20244,-41364.87,-41375.184
4421572142932870272,8013174454512009251,4172.677,3995.9448,4.5284667,4.57176,0.24439408,0.46181443,189.48112,-43885.016,-43893.426
4421572142932870272,8013174454512009251,4214.8057,3997.8867,4.4811378,4.5700345,0.2029619,0.46703482,204.82648,-37906.516,-37914.895
4421572142932870272,8013174454512009251,4177.68,3994.4446,4.5329127,4.5603876,0.15762731,0.48077863,207.07994,-43155.746,-43164.207
4421572142932870272,8013174454512009251,3956.2576,4312.676,4.459324,4.4827495,0.34326106,0.4567646,209.3699,-33719.63,-33729.223
4421572142932870272,8013174454512009251,4236.9097,3981.0576,4.4776907,4.545163,0.1940957,0.46794495,205.23788,-38912.426,-38921.523
4421572142932870272,8013174454512009251,4160.8506,3982.8262,4.522353,4.571628,0.24016821,0.45995173,190.50108,-42359.695,-42368.11
4421572142932870272,8013174454512009251,4226.3027,3995.495,4.4744515,4.559245,0.19752304,0.4649822,203.65044,-37900.457,-37909.074
4421572142932870272,8013174454512009251,4270.588,3976.3835,4.4670687,4.5250835,0.1162729,0.48078442,220.10622,-37294.05,-37304.285
4421572142932870272,8013174454512009251,4218.301,3989.286,4.4829507,4.566857,0.1535347,0.46552515,202.76012,-39050.6,-39059.08
4421572142932870272,8013174454512009251,4287.544,3953.9277,4.45732,4.524021,0.118211366,0.4921338,220.28923,-40939.35,-40949.703
4421572142932870272,8013174454512009251,4138.2,4696.751,4.4995937,4.6180286,0.26193923,0.4435808,207.54166,-42803.855,-42812.633
4421572142932870272,8013174454512009251,4214.5024,4004.0698,4.4699793,4.568134,0.23884477,0.45891455,199.71371,-38027.566,-38036.04
4421572142932870272,8013174454512009251,4298.5005,3800.8352,4.477869,4.5232677,0.17244184,0.4955588,210.93292,-42320.395,-42330.617
4421572142932870272,8013174454512009251,4243.048,3970.6072,4.4760275,4.5417867,0.18757907,0.4720148,207.635,-39341.33,-39350.58
4421572142932870272,8013174454512009251,4232.971,3981.836,4.4735646,4.5537257,0.19026329,0.4666338,203.25883,-39174.215,-39183.004
4421572142932870272,8013174454512009251,4218.5557,3996.6272,4.5095925,4.5651116,0.2955645,0.46776265,203.52872,-38818.145,-38826.508
4421572142932870272,8013174454512009251,4231.445,3953.7107,4.4807115,4.55677,0.19562635,0.46663094,203.50246,-38784.715,-38793.38
4421572142932870272,8013174454512009251,4174.1797,4024.6995,4.4851975,4.5869603,0.20407356,0.45097443,196.992,-36741.21,-36749.74
4421572142932870272,8013174454512009251,4158.9185,4003.2346,4.547608,4.546288,0.23548229,0.4918187,221.7417,-38690.645,-38699.598
4421572142932870272,8013174454512009251,4093.1682,3955.504,4.5211105,4.527887,0.18370318,0.49281758,255.69514,-23287.303,-23296.625
4421572142932870272,8013174454512009251,4181.6475,4023.0076,4.4710054,4.5639863,0.18743852,0.44789323,202.26294,-34140.125,-34148.957
4421572142932870272,8013174454512009251,4183.1123,3987.5583,4.5167484,4.579048,0.13477917,0.45958653,193.99564,-40183.473,-40191.945
4421572142932870272,8013174454512009251,4174.9404,4009.725,4.532844,4.565614,0.30692634,0.468409,198.53748,-42069.85,-42078.332
4421572142932870272,8013174454512009251,4214.9146,3971.3572,4.4822564,4.5671024,0.076169886,0.46065724,203.79616,-36438.72,-36447.332
4421572142932870272,8013174454512009251,4236.9937,3990.5212,4.4729652,4.5506806,0.19470695,0.46654662,203.83017,-39243.93,-39252.87
4421572142932870272,8013174454512009251,4221.7183,3961.7998,4.4943476,4.5745144,0.2113714,0.47056383,207.2032,-36961.363,-36969.68
4421572142932870272,8013174454512009251,4278.623,3965.4663,4.457137,4.5251145,0.16939999,0.47389552,206.19681,-41216.074,-41226.383
4421572142932870272,8013174454512009251,4211.4355,4001.2944,4.5151696,4.5650096,0.18008608,0.46173593,197.69632,-39777.81,-39786.387
4421572142932870272,8013174454512009251,4287.998,3995.1377,4.474304,4.52698,0.28062078,0.4974112,231.1998,-39273.957,-39284.07
4421572142932870272,8013174454512009251,4227.1772,4015.415,4.4738607,4.556884,0.15599269,0.4633733,207.09698,-37397.48,-37406.418
4421572142932870272,8013174454512009251,4196.1514,3993.3242,4.456999,4.5685015,0.2615718,0.446967,195.22061,-36683.4,-36691.93
4421572142932870272,8013174454512009251,3972.7026,4327.691,4.489419,4.5458426,0.3359274,0.4428403,189.9402,-41333.926,-41343.74
4421572142932870272,8013174454512009251,4218.7227,3976.9597,4.4805713,4.558547,0.15025523,0.46024463,201.38763,-37946.555,-37955.23
4421572142932870272,8013174454512009251,4223.9946,4000.8794,4.475896,4.5649753,0.2215339,0.4668131,202.22241,-39440.387,-39448.836
4421572142932870272,8013174454512009251,4148.2515,3847.58,4.521899,4.551072,0.14675498,0.4781683,221.05377,-31128.635,-31137.125
4421572142932870272,8013174454512009251,4206.526,3973.996,4.481311,4.5660243,0.19904724,0.45478764,199.17667,-36518.42,-36526.957
4421572142932870272,8013174454512009251,4195.101,4001.9402,4.4760394,4.567232,0.15119761,0.4492569,201.3548,-34239.375,-34248.03
4421572142932870272,8013174454512009251,4217.0254,3979.799,4.468277,4.5580287,0.22560154,0.45528716,197.46376,-38192.707,-38201.367
4421572142932870272,8013174454512009251,4210.2544,3947.6077,4.520787,4.5609517,0.1615634,0.47228363,208.07535,-37500.39,-37508.914
4421572142932870272,8013174454512009251,4221.797,3981.7942,4.487486,4.5612965,0.17871104,0.45731595,196.72723,-39293.293,-39301.95
4421572142932870272,8013174454512009251,4258.5757,3934.6,4.466239,4.5289054,0.15430643,0.47260398,211.82365,-37659.273,-37669.227
4421572142932870272,8013174454512009251,4199.1426,3957.574,4.4975166,4.570588,0.059308216,0.45403063,203.23943,-34299.15,-34307.8
4421572142932870272,8013174454512009251,4227.152,3973.7168,4.478508,4.5581026,0.21965528,0.46503475,201.48152,-39274.305,-39282.902
4421572142932870272,8013174454512009251,4266.4355,3975.1155,4.464746,4.528209,0.12523916,0.4785945,216.12457,-38453.24,-38463.324
4421572142932870272,8013174454512009251,4214.2227,3955.6082,4.482584,4.5606155,0.20004204,0.4637207,205.9469,-35841.188,-35849.695
4421572142932870272,8013174454512009251,4222.8076,3975.744,4.496498,4.555886,0.23963447,0.4633446,198.52626,-42583.145,-42591.75
4421572142932870272,8013174454512009251,4254.0684,3989.4524,4.4596214,4.5397305,0.2219181,0.47857422,210.71071,-40337.117,-40346.51
