source_id,designation,ra,dec,l,b,ref_epoch,parallax,parallax_error,pm,pmra,pmdec,phot_g_mean_mag,bp_rp,radial_velocity,ruwe,phot_variable_flag,non_single_star,teff_gspphot,logg_gspphot,distance_gspphot,mh_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,astrometric_params_solved,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,alphafe_gspspec,mh_gspphot_1,fem_gspspec,distance,distance_error,true_distance_modulus,true_distance_modulus_error,ag_starhorse_mean,ag_starhorse_mean_error_std,ag_starhorse_mean_error_cl95,distance_modulus_starhorse,distance_modulus_starhorse_error_std,distance_modulus_starhorse_error_cl95,abs_phot_g_mean_mag,abs_phot_g_mean_mag_error,bcg_mag,bcg_mag_error,mbol_mag,mbol_mag_error,bcg_aprx_flag
4421620044700777088,Gaia DR3 4421620044700777088,229.57097780319222,2.1036491531565975,3.8225969766674996,46.863022035832074,2016.0,0.2619088910737472,0.1953254,10.567661,4.314758423127781,-9.64667404588992,18.518513,0.59140396,nan,0.98220885,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.6026186,nan,19.649549552078994,nan,nan,nan,3.818121621989626,6.415837662291096,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,3.9593856754448495,0.12507374832603005,0.024081136442670736,0.29095477815417237,3.9834668118875203,0.37522819884011915,True
4421620044700777216,Gaia DR3 4421620044700777216,229.5722782396917,2.1044921021119287,3.82475010571468,46.862540317213885,2016.0,0.057741253768203465,0.28318468,10.847142,4.390341243375536,-9.91894174999988,18.958595,0.6962967,nan,1.0292311,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.5861938,nan,19.650716223572726,nan,nan,nan,17.318640222368582,-3.6844455265121066,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,4.39946767544485,0.12507374832603005,0.03594365147978262,0.29095477815417237,4.4354113269246325,0.37522819884011915,True
4421620044700780032,Gaia DR3 4421620044700780032,229.5611898423526,2.0979217923573423,3.8070921940232294,46.86703434300368,2016.0,0.09365709188006607,0.2493026,10.5039,4.0418154450284725,-9.695135070020722,18.73588,0.7070904,nan,1.0267743,NOT_AVAILABLE,0,5945.3516,4.6976,4430.8496,-1.2803,0.0021,0.0018,0.001,31,1.5961509,nan,19.641361837423503,nan,-1.2803,nan,10.677248032434791,-4.670325349132391,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,4.1767526754448525,0.12507374832603005,0.019932318320383995,0.0042863882262633435,4.196684993765237,0.12514717593437477,False
4421620044701278592,Gaia DR3 4421620044701278592,229.56914359662426,2.092384050725233,3.8080949149229086,46.857371312118985,2016.0,0.2915704691635362,0.09652158,11.056361,4.301763487046443,-10.185182653679227,17.222097,0.9514141,nan,1.1343646,NOT_AVAILABLE,0,5164.995,4.3863,2287.7415,-1.575,0.0091,0.0074,0.004,31,1.5330399,nan,19.638213204448153,nan,-1.575,nan,3.4297026131241006,1.2751057251659002,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,2.6629696754448524,0.12507374832603005,-0.015785628130000014,0.001434095492405335,2.6471840473148522,0.12508196972467472,False
4421620044701282432,Gaia DR3 4421620044701282432,229.56866819435461,2.0947305744459768,3.810328154521128,46.85921517843801,2016.0,0.29905071984753473,0.21059541,10.843235,3.8439897192461316,-10.139008306192565,18.732424,0.67365074,nan,1.0405575,NOT_AVAILABLE,0,6065.3784,4.7115,4425.89,-2.5611,0.0048,0.0041,0.0023,31,1.6089557,nan,19.64033986102618,nan,-2.5611,nan,3.343914371815693,4.671499025918665,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,4.173296675444853,0.12507374832603005,0.01728299613200001,0.004793879873266488,4.190579671576852,0.12516558554396018,False
4421620044701286400,Gaia DR3 4421620044701286400,229.56733001021263,2.0977572086378617,3.8125432269765915,46.86215708444589,2016.0,-0.14510375740573972,0.15895264,10.808611,4.344760726642715,-9.896925134622618,18.319662,nan,nan,1.0132793,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.5322306,19.642884436299944,nan,nan,nan,-6.8916202990098725,-37.74842764168833,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,3.760534675444852,0.12507374832603005,0.0187210604167376,0.29095477815417237,3.7792557358615895,0.37522819884011915,True
4421620044703995776,Gaia DR3 4421620044703995776,229.5770992610313,2.0951665903857872,3.8185644734923785,46.85293381346913,2016.0,0.07524687346181291,0.050717812,10.754528,4.286847303014421,-9.863204935260796,16.273733,-0.12446594,nan,0.96555334,NOT_AVAILABLE,0,12677.261,4.294,13424.017,-0.1688,0.0537,0.0528,0.0282,31,1.7892482,nan,19.643066821483604,nan,-0.1688,nan,13.289588709722148,16.414617668959863,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,1.7146056754448509,0.12507374832603005,-0.8807337926663199,0.0006254306876249949,0.833871882778531,0.1250753120478543,False
4421620044704003840,Gaia DR3 4421620044704003840,229.57502040674018,2.099639328252564,3.821745242534489,46.85735986563594,2016.0,0.5531508086598483,0.19273645,10.999202,4.37186945768055,-10.093026858606096,18.490019,0.7138901,nan,1.0709703,NOT_AVAILABLE,0,5939.222,4.6943,3913.025,-1.2772,0.0026,0.0022,0.0012,31,1.6016957,nan,19.64679958148246,nan,-1.2772,nan,1.8078252518924451,0.7169495265562135,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,3.930891675444851,0.12507374832603005,0.020009885884040034,0.004240617403597463,3.950901561328891,0.12514561660836068,False
4421620044704011648,Gaia DR3 4421620044704011648,229.56171432853014,2.097030772257785,3.8065599644507433,46.866066757578956,2016.0,0.24914603276970132,0.1895664,10.494071,4.051343541076502,-9.6805034187985,18.483574,0.64598274,nan,0.9742865,NOT_AVAILABLE,0,6140.3984,4.6493,4325.287,-2.908,0.0063,0.0054,0.003,31,1.608567,nan,19.640648491003088,nan,-2.908,nan,4.013710308300803,7.252430880250599,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,3.9244466754448517,0.12507374832603005,0.014941030046543976,0.005085058208490369,3.9393877054913955,0.12517707592569352,False
4421620044704014848,Gaia DR3 4421620044704014848,229.56635271230599,2.102022678668365,3.8164996692579525,46.86559659096344,2016.0,0.2085500962022525,0.075736985,10.918675,4.053974324767425,-10.138183527480026,16.903044,0.97485733,nan,1.0838873,NOT_AVAILABLE,0,5188.857,4.7204,1191.9576,-1.5093,0.0299,0.0245,0.0133,31,1.5255661,nan,19.64671922723319,nan,-1.5093,nan,4.7950109743905225,2.0059030441105987,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,2.343916675444852,0.12507374832603005,-0.008912101856719987,0.0019146568491205107,2.335004573588132,0.1250884024647089,False
4421620044704138880,Gaia DR3 4421620044704138880,229.56752130703086,2.0932581309395957,3.8075998050003954,46.859181756232715,2016.0,0.11771207951159404,0.025431499,10.492449,4.245703464514527,-9.5950764507694,14.823423,1.1186781,nan,1.025529,NOT_AVAILABLE,0,4994.983,2.4737,6049.453,-1.2551,0.2258,0.1812,0.0983,31,1.4937361,nan,19.638609796387865,nan,-1.2551,nan,8.49530485018324,1.9252617002433268,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,0.2642956754448509,0.12507374832603005,-0.042964780333459913,0.0007687830795942152,0.22133089511139098,0.1250761110194372,False
4421620074763306624,Gaia DR3 4421620074763306624,229.57615627009432,2.1073896810973114,3.8316075322927694,46.86134461654329,2016.0,-0.17072189307035052,0.25943398,10.650649,3.77372541275405,-9.959684937775362,18.993135,0.71209717,nan,1.0215169,NOT_AVAILABLE,0,5931.0796,4.7021,4802.731,-1.6044,0.0019,0.0016,0.0009,31,1.5869337,nan,19.654564463708468,nan,-1.6044,nan,-5.857479565247811,-6.798579891011631,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,4.43400767544485,0.12507374832603005,0.02025222856178404,0.004163908611289818,4.4542599040066335,0.12514304077832805,False
4421620074763307520,Gaia DR3 4421620074763307520,229.5762813514266,2.112658720258488,3.837719221630013,46.864556419639825,2016.0,-0.09414713166468927,0.20324485,11.023335,4.33018586353798,-10.137229017491048,18.707317,0.70952415,nan,1.0146352,NOT_AVAILABLE,0,5922.422,4.6947,4292.598,-1.256,0.0059,0.005,0.0028,31,1.5886467,nan,19.659666249062898,nan,-1.256,nan,-10.621672506832823,-6.264329988891282,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,4.148189675444851,0.12507374832603005,0.020329498301160036,0.004103808794418379,4.16851917374601,0.12514105548118193,False
4421620074764847488,Gaia DR3 4421620074764847488,229.57434557184496,2.1078382012726555,3.8304559061265597,46.86303438487651,2016.0,0.09695879684456535,0.17438869,10.488403,3.8105737577246375,-9.771700841713612,18.262981,0.65408516,nan,0.93958914,NOT_AVAILABLE,0,6143.3657,4.6858,3844.2654,-2.0886,0.0027,0.0023,0.0013,31,1.5948539,nan,19.654500225224673,nan,-2.0886,nan,10.313659333078359,-8.300110069773282,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,3.703853675444851,0.12507374832603005,0.015042057272322015,0.00508628464026112,3.718895732717173,0.12517712575293005,False
4421620074767963136,Gaia DR3 4421620074767963136,229.5850583976914,2.110499486946712,3.8433168724381623,46.85637448059508,2016.0,0.32881411920494635,0.12741652,10.809737,3.9534648690866785,-10.060841925720913,17.828516,0.80044556,nan,1.0150813,NOT_AVAILABLE,0,5654.621,4.6434,2476.2556,-3.7593,0.0106,0.0089,0.0049,31,1.5801471,nan,19.65999174845564,nan,-3.7593,nan,3.0412319349848556,1.3867143263585047,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,3.2693886754448513,0.12507374832603005,0.019617573400000053,0.0025821528741319377,3.2890062488448515,0.12510039981466284,False
4421620074767963264,Gaia DR3 4421620074767963264,229.58522090121718,2.108161260875859,3.8408049521356866,46.85477980036361,2016.0,0.12497429696803598,0.098901555,10.910131,4.313054529221953,-10.02140335178237,17.556065,0.90543747,nan,1.0092688,NOT_AVAILABLE,0,5414.944,4.7152,1847.6539,-1.8886,0.0106,0.0088,0.0048,31,1.5448859,nan,19.657787376608216,nan,-1.8886,nan,8.00164533236594,16.943735440145307,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,2.996937675444851,0.12507374832603005,0.011400289866239996,0.0002661455740554375,3.008337965311091,0.12507403149251123,False
4421620074767963520,Gaia DR3 4421620074767963520,229.58923692838457,2.1075545180716357,3.8437996172736675,46.851275428979655,2016.0,0.16933042057614278,0.12450043,10.261674,3.888781401891978,-9.496280128155469,17.91555,0.68927,nan,1.0313466,NOT_AVAILABLE,0,5906.223,4.6447,2932.2756,-3.0943,0.0071,0.006,0.0033,31,1.602132,nan,19.658302808009335,nan,-3.0943,nan,5.905613395381193,9.4515886373595,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,3.3564226754448505,0.12507374832603005,0.020042702201940037,0.004056562476898229,3.3764653776467903,0.12513951502004506,False
4421620074769380224,Gaia DR3 4421620074769380224,229.5799199890734,2.1043778590912647,3.8316346022505288,46.856526195429325,2016.0,0.10940598113272972,0.18388541,10.425212,3.9738987130952963,-9.638110312272278,18.558483,0.70767784,nan,1.0035965,NOT_AVAILABLE,0,6064.0464,4.7064,4151.744,-2.1343,0.0025,0.0022,0.0012,31,1.5987173,nan,19.65269790647651,nan,-2.1343,nan,9.14026810642843,-8.418052292988923,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,3.99935567544485,0.12507374832603005,0.017275732371199996,0.004792264154117015,4.01663140781605,0.12516552367184,False
4421620074769398784,Gaia DR3 4421620074769398784,229.59095905422998,2.106959399408311,3.8447025051678976,46.84956236736511,2016.0,0.06106233533637817,0.1587346,10.390863,4.175200497132547,-9.51513259362479,18.294115,0.70132065,nan,0.99398524,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.6249053,nan,19.65820166541081,nan,nan,nan,16.37670741695733,-7.393987494330326,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,3.7349876754448523,0.12507374832603005,0.018032434952271803,0.29095477815417237,3.753020110397124,0.37522819884011915,True
4421620079060428416,Gaia DR3 4421620079060428416,229.58353306505828,2.102596314888318,3.832923341556214,46.852597591679775,2016.0,-0.04949359055738628,0.261997,10.747047,3.7823890338264214,-10.059451477947926,19.006205,0.8234043,nan,0.9753007,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,31,1.6067915,nan,19.651973263657105,nan,nan,nan,-20.20463637287602,-3.958088349685452,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,4.447077675444852,0.12507374832603005,0.037226990359621404,0.29095477815417237,4.484304665804474,0.37522819884011915,True
4421620079060429184,Gaia DR3 4421620079060429184,229.58682524163603,2.104669978128625,3.838304174306036,46.85133964579039,2016.0,-0.12677588775763812,0.18533508,10.840974,4.303427735241114,-9.950237019225655,18.43269,0.8843899,nan,0.94996107,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.5590147,19.65486857856464,nan,nan,nan,-7.887935298167541,-10.140363469439512,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,3.8735626754448518,0.12507374832603005,0.021767757054215853,0.29095477815417237,3.8953304324990676,0.37522819884011915,True
4421620079060433536,Gaia DR3 4421620079060433536,229.58844375416447,2.106096540177125,3.841412685836832,46.850976765196386,2016.0,0.33852715569344727,0.359886,10.806669,4.428151699082905,-9.857767241728263,19.193047,0.84265137,nan,0.90767896,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.5483587,19.65668351079007,nan,nan,nan,2.953972770519918,-24.125414905553917,14.395479397500363,0.03729447406650799,0.1636479270547858,0.11938410582831228,0.23398854775001043,14.55912732455515,0.12507374832603005,0.23694201458174602,4.633919675444851,0.12507374832603005,0.042263360932750516,0.29095477815417237,4.676183036377601,0.37522819884011915,True
