source_id,designation,ra,dec,l,b,ref_epoch,parallax,parallax_error,pm,pmra,pmdec,phot_g_mean_mag,bp_rp,radial_velocity,ruwe,phot_variable_flag,non_single_star,teff_gspphot,logg_gspphot,distance_gspphot,mh_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,astrometric_params_solved,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,alphafe_gspspec,mh_gspphot_1,fem_gspspec
4421572834419584000,Gaia DR3 4421572834419584000,229.59847789516687,2.0743900066732337,3.814553429643097,46.82325926002495,2016.0,nan,0.5766796,14.231603,5.9445080794365985,-12.930635259476627,18.821276,nan,nan,1.9405501,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7464242,19.628933604998352,nan,nan,nan
4421572834420690816,Gaia DR3 4421572834420690816,229.59974415823507,2.0750421768898955,3.8164567918676506,46.822684420285064,2016.0,nan,0.3376841,14.90428,6.268963462870787,-13.521747558689837,18.503458,nan,nan,1.1800448,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.8964903,19.62990724164993,nan,nan,nan
4421572834421912320,Gaia DR3 4421572834421912320,229.5960764005465,2.073639068365023,3.811496055784364,46.82465465698346,2016.0,nan,0.4698804,15.222154,7.148434774002807,-13.439265055415968,19.038328,nan,nan,1.0187757,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7822262,19.627554423122216,nan,nan,nan
4421572864487327872,Gaia DR3 4421572864487327872,229.61519799082328,2.087668884574642,3.8449906582101523,46.81859747994924,2016.0,nan,0.5777761,11.080151,6.997100698627243,-8.591293584023164,17.77063,0.7090454,nan,4.631377,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.73792,19.6462785670558,nan,nan,nan
4421572868779122432,Gaia DR3 4421572868779122432,229.6232316728763,2.0802352023957638,3.8439036591463953,46.80768139468383,2016.0,nan,0.39115068,13.386466,5.529900458423255,-12.190885239471944,16.750072,nan,nan,3.4512637,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.191077,19.64132539977391,nan,nan,nan
4421572868779126144,Gaia DR3 4421572868779126144,229.61322835056396,2.074205070639452,3.827874344628052,46.811673636382345,2016.0,nan,0.11934597,11.853862,4.699521704676375,-10.882487075255035,16.08271,0.1435585,nan,1.8349842,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7207141,19.632790041819998,nan,nan,nan
4421572868779262720,Gaia DR3 4421572868779262720,229.61381707015684,2.0811084658997627,3.836263698865426,46.81555161208359,2016.0,nan,0.33190113,11.786218,4.4178654641920145,-10.926911745112308,16.819328,0.82277966,nan,3.6753228,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7814627,19.639590927693817,nan,nan,nan
4421572903138566144,Gaia DR3 4421572903138566144,229.64140136647885,2.083749828207049,3.8645544163194883,46.795755408743574,2016.0,nan,0.7984284,11.229341,7.952905187587344,-7.927760244854165,15.202536,0.8853569,nan,3.6210296,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,0.9433646,19.649673178688722,nan,nan,nan
4421572903138576256,Gaia DR3 4421572903138576256,229.63533531158436,2.0754711739380602,3.8495827912850116,46.79527621078559,2016.0,nan,0.39398974,10.852043,5.005611290004221,-9.628639495729336,15.819797,nan,nan,4.67001,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,2.0562072,19.640052107514094,nan,nan,nan
4421572903138581248,Gaia DR3 4421572903138581248,229.63564916969023,2.0745532815805343,3.84882697728112,46.79445574728913,2016.0,nan,0.6099738,11.297344,8.608950396938264,-7.315460081984145,16.015919,0.8540144,nan,9.241246,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.8597912,19.63925501491617,nan,nan,nan
4421572903138588288,Gaia DR3 4421572903138588288,229.64117733707448,2.0752180379628267,3.854649224969876,46.79057334783037,2016.0,nan,0.16770224,10.272214,5.40017651753694,-8.738219234522932,15.883134,nan,nan,1.4793426,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7749813,19.641405477937127,nan,nan,nan
4421572903138746112,Gaia DR3 4421572903138746112,229.63303402999202,2.0787276629587326,3.8511757363018244,46.79911085085413,2016.0,nan,0.23127468,20.029951,8.885995410876237,-17.95098974265688,15.729955,nan,nan,1.9146012,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.9019747,19.642555309787255,nan,nan,nan
4421572903138802048,Gaia DR3 4421572903138802048,229.63033850447778,2.0815468605662426,3.8519103167771283,46.80297754284665,2016.0,nan,0.5608244,14.407781,12.039910224781295,-7.9135777651046135,14.912365,0.9919205,nan,3.576681,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,0.98838687,19.644530066459392,nan,nan,nan
4421572903138814848,Gaia DR3 4421572903138814848,229.63559730322396,2.085736276374985,3.861494114277587,46.801517320868,2016.0,nan,0.32463104,10.827779,4.9596330807120825,-9.625114753190628,16.008045,0.42821503,nan,4.042408,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7460208,19.64999731957459,nan,nan,nan
4421572903142728960,Gaia DR3 4421572903142728960,229.64274209124707,2.082403198308999,3.8642518693883066,46.793867108396164,2016.0,nan,0.38804936,9.2911215,4.692381900742131,-8.019133137356791,15.476403,0.5654402,nan,5.769165,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.8444608,19.648744358715327,nan,nan,nan
4421572903142731136,Gaia DR3 4421572903142731136,229.63571130557344,2.0841682283591747,3.859815582376852,46.80044423067692,2016.0,nan,0.5265397,15.118003,7.790707761915623,-12.956036110852729,14.98667,0.67726135,nan,7.9341063,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.2211144,19.64852024372559,nan,nan,nan
4421572903142767488,Gaia DR3 4421572903142767488,229.6411091124216,2.0834458907115043,3.863941020601863,46.79579195022498,2016.0,nan,0.3244489,6.1440387,3.2503239932754573,-5.213885977224148,15.604489,nan,nan,2.8744972,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.9488441,19.649300947689508,nan,nan,nan
4421572903142776320,Gaia DR3 4421572903142776320,229.6440764777715,2.080655773841374,3.863487863713642,46.791732130496584,2016.0,nan,0.20933971,10.981833,3.79506155860404,-10.305249893566472,15.056264,0.61939716,nan,3.8516853,VARIABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7369472,19.647428277637825,nan,nan,nan
4421572903142779136,Gaia DR3 4421572903142779136,229.6471795412718,2.080046991541573,3.8656389981286874,46.78893610845455,2016.0,nan,0.07410125,11.269613,4.12080007965386,-10.489194267523537,15.348874,0.60339546,nan,1.2156546,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7562879,19.647690798346954,nan,nan,nan
4421572903142781056,Gaia DR3 4421572903142781056,229.64321515906542,2.0830270685291197,3.8653946875883096,46.79389074994446,2016.0,nan,0.17584307,10.314267,3.921796742385559,-9.53958122193593,15.712441,nan,nan,3.0665886,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7971841,19.64947374241663,nan,nan,nan
4421572937498181248,Gaia DR3 4421572937498181248,229.64222839768064,2.0856933717242616,3.8675221647322164,46.79633210565974,2016.0,nan,0.13700181,11.763374,3.6055439090126424,-11.197188566674619,15.10578,0.44831276,nan,2.8306696,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7304708,19.651768666342583,nan,nan,nan
4421572937498299264,Gaia DR3 4421572937498299264,229.64270362910503,2.0865990361576006,3.86898744311704,46.79653091907491,2016.0,nan,0.086438105,10.177274,4.037715838175972,-9.342042071677273,15.199662,0.7246866,nan,1.5021588,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7767478,19.65276969239554,nan,nan,nan
4421572937498413696,Gaia DR3 4421572937498413696,229.64988651519624,2.0834734300491604,3.87201471526906,46.78898112804923,2016.0,nan,0.09262109,10.153122,3.710760641135558,-9.450721426244343,15.4901285,0.29100513,nan,1.6189027,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7200589,19.651726420811862,nan,nan,nan
4421572937498430592,Gaia DR3 4421572937498430592,229.64580194738,2.0832997595896408,3.8680749756426547,46.792049640861656,2016.0,nan,0.15681808,9.937869,3.557479781655596,-9.27930905373324,15.008614,0.62931633,nan,2.4789371,NOT_AVAILABLE,0,9994.358,3.2619,9699.214,-1.1708,1.1965,1.1071,0.597,95,nan,1.7307127,19.650443052929717,nan,-1.1708,nan
4421572937498529920,Gaia DR3 4421572937498529920,229.64468984115737,2.0893385431177824,3.8739225175616605,46.7967053198751,2016.0,nan,0.07954054,10.647157,3.753615515698575,-9.963549878652625,16.224604,0.25975895,nan,1.0901637,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7251439,19.65594762915084,nan,nan,nan
4421572937498544256,Gaia DR3 4421572937498544256,229.64827517037602,2.092681089273558,3.8810084406276317,46.79601386055436,2016.0,nan,0.34053585,9.414464,3.4532506798554654,-8.758264671908945,16.348595,0.4757061,nan,3.670693,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,2.0693402,19.660142669871927,nan,nan,nan
4421572937499870464,Gaia DR3 4421572937499870464,229.65326293646964,2.0880963549623455,3.880364145613171,46.78925590815285,2016.0,nan,0.35315242,12.885609,5.008790410894095,-11.872275365556508,17.378082,0.7556009,nan,3.1060035,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7847687,19.657095854121682,nan,nan,nan
4421572937499883648,Gaia DR3 4421572937499883648,229.64883486576315,2.093427670230631,3.882370220010954,46.79604695356091,2016.0,nan,0.6399455,13.686583,8.221498090737146,-10.942098051577263,17.623898,0.81181717,nan,4.2001886,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,2.3785706,19.661013757811386,nan,nan,nan
4421572937500919040,Gaia DR3 4421572937500919040,229.64464404950252,2.088829927127401,3.8733021910240475,46.796421700716316,2016.0,nan,0.1564416,9.161484,3.4963312615327684,-8.468084180829221,16.454866,nan,nan,2.1830251,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.8080904,19.65544589075948,nan,nan,nan
4421572937502554112,Gaia DR3 4421572937502554112,229.64986243673354,2.090756641971475,3.880274103709655,46.79357115484171,2016.0,nan,0.14276606,10.84584,5.045407771224403,-9.6008392217595,16.307919,0.30039692,nan,1.838365,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.762404,19.658725403725104,nan,nan,nan
4421572937503063424,Gaia DR3 4421572937503063424,229.6507795438977,2.0908521936337308,3.8812229126691693,46.792917599778505,2016.0,nan,0.17437054,9.6948185,3.110021541447806,-9.182443398948045,16.423664,nan,nan,2.1107264,NOT_AVAILABLE,0,nan,nan,nan,nan,nan,nan,nan,95,nan,1.7437553,19.659067957668864,nan,nan,nan
