source_id,solution_id,ra,dec,wavelength,flux,flux_error
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,554.0,4.6548166E-16,1.1752197E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,556.0,4.4993734E-16,1.2298544E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,558.0,4.4086863E-16,1.3043663E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,560.0,4.4032367E-16,1.391667E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,562.0,4.5006016E-16,1.4828173E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,564.0,4.705559E-16,1.569173E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,566.0,5.0126547E-16,1.6462198E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,568.0,5.3998515E-16,1.7122962E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,570.0,5.8547113E-16,1.775742E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,572.0,6.34291E-16,1.8417493E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,574.0,6.7989836E-16,1.9070548E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,576.0,7.194439E-16,1.975874E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,578.0,7.480168E-16,2.0405197E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,580.0,7.655091E-16,2.1003656E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,582.0,7.6944134E-16,2.1439829E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,584.0,7.598698E-16,2.164906E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,586.0,7.4272677E-16,2.1736732E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,588.0,7.1827277E-16,2.166403E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,590.0,6.9035705E-16,2.1514094E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,592.0,6.6274605E-16,2.1387868E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,594.0,6.326095E-16,2.118124E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,596.0,6.0412423E-16,2.1009807E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,598.0,5.809164E-16,2.0973436E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,600.0,5.6266165E-16,2.1022405E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,602.0,5.5018824E-16,2.112966E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,604.0,5.430272E-16,2.1208753E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,606.0,5.4246965E-16,2.1244938E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,608.0,5.479604E-16,2.1171356E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,610.0,5.5972805E-16,2.098171E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,612.0,5.771125E-16,2.0668323E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,614.0,5.985947E-16,2.0223374E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,616.0,6.2260013E-16,1.9663172E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,618.0,6.4863337E-16,1.9050611E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,620.0,6.7227274E-16,1.8336032E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,622.0,6.9623456E-16,1.7668578E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,624.0,7.221195E-16,1.7129342E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,626.0,7.446821E-16,1.6619137E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,628.0,7.6465963E-16,1.6176977E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,630.0,7.814192E-16,1.5795302E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,632.0,7.9264184E-16,1.542519E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,634.0,8.004878E-16,1.5100864E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,636.0,7.9451304E-16,1.3103528E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,638.0,7.4312355E-16,1.1200172E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,640.0,6.663998E-16,1.3094114E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,642.0,6.3958235E-16,1.9110977E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,644.0,7.201052E-16,2.3176645E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,646.0,8.318531E-16,2.3598034E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,648.0,8.7407236E-16,2.4390822E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,650.0,8.1069603E-16,2.5304408E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,652.0,6.791131E-16,2.5534192E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,654.0,5.716244E-16,2.5715354E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,656.0,5.700449E-16,2.6405974E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,658.0,6.83951E-16,2.6849579E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,660.0,8.379686E-16,2.6700604E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,662.0,9.219554E-16,2.6682065E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,664.0,8.691888E-16,2.6948483E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,666.0,7.0517584E-16,2.684299E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,668.0,5.346227E-16,2.6475508E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,670.0,4.669142E-16,2.6399976E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,672.0,5.4328804E-16,2.6405913E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,674.0,7.094116E-16,2.6065652E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,676.0,8.5442993E-16,2.5707296E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,678.0,8.790936E-16,2.5558295E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,680.0,7.697974E-16,2.5424872E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,682.0,6.038401E-16,2.5079846E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,684.0,4.979023E-16,2.4664964E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,686.0,5.329468E-16,2.4360292E-16
4421573384179219840,4545469030156206080,229.65018256763994,2.1103797347714903,688.0,6.9833737E-16,2.405303E-16
