source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
4421573384179219840,17371288901542308,G,1710.9921019852306,11.169032955141144,641702.2539976933,596.3270832339205,1076.0911,false,false,1,375316653866487564
4421573384179219840,17375381177029236,G,1711.0661071735515,11.174411464801622,638531.2562034022,1360.158969890977,469.4534,false,false,4097,375316653866487564
4421573384179219840,23452836995441707,G,1820.9728287805162,11.175852477769768,637684.3456212732,844.5876568867344,755.0245,false,false,4097,375316653866487564
4421573384179219840,23462577833399336,G,1821.1489978631594,11.18094330833734,634701.3520967199,1001.3560519900216,633.84186,false,false,4097,375316653866487564
4421573384179219840,24499571182278375,G,1839.9040164460519,11.555393897941213,449561.5787131011,805.7300647993839,557.95557,false,false,4097,375316653866487564
4421573384179219840,26216887855519005,G,1870.9637212195007,11.805315522771906,357125.2338016521,381.0588978809479,937.1917,false,false,4097,375316653866487564
4421573384179219840,26226628668453684,G,1871.1398904158311,11.801933712912689,358239.32807325764,165.0493695551873,2170.498,false,false,1,375316653866487564
4421573384179219840,34192812509381054,G,2015.2061843059212,11.036056811857067,725310.5960010876,505.4926548191332,1434.8588,false,false,4198401,375316653866487564
4421573384179219840,34196904800596983,G,2015.280221145046,11.035321238788512,725802.1515976803,1079.2777256973104,672.4888,false,false,12289,375316653866487564
4421573384179219840,35468618794591001,G,2038.2765088464243,11.249249287737172,596001.0594303097,912.0741424211722,653.4568,false,false,4097,375316653866487564
4421573384179219840,37150373225575902,G,2068.687393964104,11.650757953376212,411759.4408317619,238.8775131980095,1723.7262,false,false,1,375316653866487564
4421573384179219840,37154465533169909,G,2068.7613959217247,11.652229664040108,411201.6808215698,369.8265803839168,1111.8771,false,false,4097,375316653866487564
4421573384179219840,44163817615831501,G,,,,,,true,true,1023,375316653866487564
4421573384179219840,45500454866407658,G,2219.6956245871847,11.151117510495618,652378.6543788197,752.4725030919972,866.98004,false,false,4097,375316653866487564
4421573384179219840,45504547155134180,G,2219.769621126545,11.150220458926157,652917.882155774,378.59208302919035,1724.5946,false,false,4194305,375316653866487564
4421573384179219840,46979070202233611,G,2246.4381301113713,11.164217195431943,644554.8322156097,682.0713046313415,944.9963,false,false,4198401,375316653866487564
4421573384179219840,54959035046048967,G,2390.75189412948,11.516309529476118,466039.722545905,658.7089024198584,707.5048,false,false,4097,375316653866487564
4421573384179219840,54963127322710317,G,2390.8259141615454,11.514443215602162,466841.50512514834,656.3475841082845,711.2718,false,false,4097,375316653866487564
4421573384179219840,56493033167664016,G,2418.4909305933134,11.309590684118783,563781.0487632976,333.0127792044864,1692.9712,false,false,4097,375316653866487564
4421573384179219840,56497125454442918,G,2418.5649488416266,11.300248617825233,568652.954210142,943.6218505213129,602.628,false,false,4097,375316653866487564
4421573384179219840,57930537690731868,G,2444.4852073458715,10.972587669413514,768974.0408345534,1109.6607805413157,692.9812,false,false,4097,375316653866487564
4421573384179219840,64916315149497043,G,2570.820270110518,11.236026878340082,603303.709276672,1321.606392188478,456.49274,false,false,4097,375316653866487564
4421573384179219840,67711061241271151,G,2621.366516318054,11.811774017834642,355007.18242229585,231.5424863474226,1533.2269,false,false,17,375316653866487564
4421573384179219840,67720802045944218,G,2621.5426712136837,11.809760483364192,355666.16609995335,318.2254549337837,1117.6547,false,false,4097,375316653866487564
4421573384179219840,17371288901542308,BP,1710.992401126587,12.05177983505147,206397.74699826856,234.14516851082763,881.4948,false,false,0,375316653866487564
4421573384179219840,17375381177029236,BP,1711.0664019047786,12.06445864408767,204001.53190786453,303.2094980848701,672.8072,false,false,0,375316653866487564
4421573384179219840,23452836995441707,BP,,,,,,true,true,1024,375316653866487564
4421573384179219840,23462577833399336,BP,1821.149300108171,12.077348449200667,201593.95566481282,218.1656636138503,924.0407,false,false,0,375316653866487564
4421573384179219840,24499571182278375,BP,1839.9043131178396,12.62951308872144,121230.4314622543,208.8014462920185,580.6015,false,false,0,375316653866487564
4421573384179219840,26216887855519005,BP,1870.9640261868904,13.004650184907426,85813.73648635572,158.6275505950289,540.97626,false,false,0,375316653866487564
4421573384179219840,26226628668453684,BP,1871.1401996791715,13.007451105249926,85592.6444058323,142.979613644665,598.6353,false,false,0,375316653866487564
4421573384179219840,34192812509381054,BP,2015.2065149242171,11.883064558501031,241096.58724227516,234.9379545651977,1026.2139,false,false,0,375316653866487564
4421573384179219840,34196904800596983,BP,2015.2805161671856,11.883215064109361,241063.16855966861,250.1430796863238,963.7011,false,false,0,375316653866487564
4421573384179219840,35468618794591001,BP,2038.2768108913779,12.183085102179783,182887.00398215387,197.22460432427837,927.30316,false,false,0,375316653866487564
4421573384179219840,37150373225575902,BP,2068.6876990977876,12.746504148360254,108846.69004537967,159.65180088031263,681.7755,false,false,0,375316653866487564
4421573384179219840,37154465533169909,BP,2068.761700270854,12.745966495985495,108900.60385370455,163.9929354637155,664.0567,false,false,0,375316653866487564
4421573384179219840,44163817615831501,BP,2195.521367550919,13.005769167385866,85725.34061090839,142.06250612823612,603.43396,false,false,0,375316653866487564
4421573384179219840,45500454866407658,BP,,,,,,true,true,1024,375316653866487564
4421573384179219840,45504547155134180,BP,2219.7699442896146,12.06051831828431,204743.2340697582,238.13221820013268,859.788,false,false,0,375316653866487564
4421573384179219840,46979070202233611,BP,2246.4384649116964,12.079317768648554,201228.6338957186,218.41347808770954,921.31964,false,false,0,375316653866487564
4421573384179219840,54959035046048967,BP,2390.7522088488313,12.596431354195985,124981.10055339769,181.04596760074855,690.328,false,false,0,375316653866487564
4421573384179219840,54963127322710317,BP,2390.8262094569213,12.603592814759995,124159.44437628714,187.4542306725355,662.3454,false,false,0,375316653866487564
4421573384179219840,56493033167664016,BP,2418.4912437392145,12.25155369539369,171709.9288087923,211.72997610243357,810.9855,false,false,0,375316653866487564
4421573384179219840,56497125454442918,BP,2418.5652433483533,12.241015492720702,173384.66721600227,227.67193669238202,761.5549,false,false,0,375316653866487564
4421573384179219840,57930537690731868,BP,2444.48550229314,11.80334288976274,259465.56610128135,280.70133005737733,924.3475,false,false,0,375316653866487564
4421573384179219840,64916315149497043,BP,2570.8205659773917,12.197782695910552,180427.94717695203,199.5818664798237,904.0298,false,false,0,375316653866487564
4421573384179219840,67711061241271151,BP,2621.3668139968872,12.953229247236692,89975.69033064404,150.07447866404863,599.5402,false,false,0,375316653866487564
4421573384179219840,67720802045944218,BP,2621.5429855683306,12.950189302929743,90227.96556912683,140.029287048371,644.35065,false,false,0,375316653866487564
4421573384179219840,17371288901542308,RP,1710.9924900295284,10.241300333202048,634801.679617285,387.7993491607782,1636.9333,false,false,0,375316653866487564
4421573384179219840,17375381177029236,RP,1711.0664902241779,10.245909186937334,632112.7141289731,558.6676098830892,1131.4647,false,false,0,375316653866487564
4421573384179219840,23452836995441707,RP,,,,,,true,true,2048,375316653866487564
4421573384179219840,23462577833399336,RP,1821.1493883193316,10.25809825294134,625055.9581163335,380.2583280008889,1643.7666,false,false,0,375316653866487564
4421573384179219840,24499571182278375,RP,1839.9043980638137,10.537982302898603,483020.1843072092,447.29559541688747,1079.8679,false,false,0,375316653866487564
4421573384179219840,26216887855519005,RP,1870.9641113443588,10.729371083296579,404957.79878687876,316.71116075830014,1278.6344,false,false,0,375316653866487564
4421573384179219840,26226628668453684,RP,1871.140289000883,10.720642965017076,408226.3317051121,302.78552795202074,1348.236,false,false,0,375316653866487564
4421573384179219840,34192812509381054,RP,2015.206602671836,10.14611970618154,692963.4331056406,399.60165597453255,1734.1355,false,false,0,375316653866487564
4421573384179219840,34196904800596983,RP,2015.2806030235229,10.145916258020478,693093.2946181889,464.8191772546703,1491.103,false,false,0,375316653866487564
4421573384179219840,35468618794591001,RP,2038.2768997463456,10.314149427331609,593606.2016227999,360.7136240492251,1645.6439,false,false,0,375316653866487564
4421573384179219840,37150373225575902,RP,2068.6877857832064,10.61389991123633,450399.84871434607,324.412412292424,1388.3558,false,false,0,375316653866487564
4421573384179219840,37154465533169909,RP,2068.7617858323088,10.613848512886555,450421.1709810467,326.19539844192184,1380.8324,false,false,0,375316653866487564
4421573384179219840,44163817615831501,RP,2195.521454653793,10.71250425101638,411297.90753485507,308.3434580438639,1333.8954,false,false,0,375316653866487564
4421573384179219840,45500454866407658,RP,,,,,,true,true,2048,375316653866487564
4421573384179219840,45504547155134180,RP,2219.7700316128357,10.214038483216655,650942.7692607506,499.7993543384184,1302.4082,false,false,0,375316653866487564
4421573384179219840,46979070202233611,RP,2246.438552597155,10.233306867752006,639492.4969724233,385.37885730869505,1659.3866,false,false,0,375316653866487564
4421573384179219840,54959035046048967,RP,2390.752295636143,10.485598097086395,506896.11377563834,354.8042031511866,1428.6643,false,false,0,375316653866487564
4421573384179219840,54963127322710317,RP,2390.8262949921677,10.395003908531423,551006.3921211084,447.1834560757088,1232.1708,true,false,2048,375316653866487564
4421573384179219840,56493033167664016,RP,2418.4913306743406,10.34891714688829,574898.7200093807,378.0920016108881,1520.526,false,false,0,375316653866487564
4421573384179219840,56497125454442918,RP,2418.5653327735886,10.348770012877742,574976.6329367154,474.5553766334008,1211.6112,false,false,0,375316653866487564
4421573384179219840,57930537690731868,RP,2444.485587400753,10.086802236895345,731875.6627697787,508.0953168953848,1440.4298,false,false,0,375316653866487564
4421573384179219840,64916315149497043,RP,2570.8206553518266,10.285867341809592,609272.0614514379,365.2210919500897,1668.228,false,false,0,375316653866487564
4421573384179219840,67711061241271151,RP,2621.3668993381325,10.755102141218343,395473.4603821895,306.01528430594146,1292.3324,false,false,0,375316653866487564
4421573384179219840,67720802045944218,RP,2621.5430745110175,10.74959494546366,397484.522302128,296.82775217224673,1339.1084,false,false,0,375316653866487564
